AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,2017.08.10 00:00,USDCAD,60,86400,BUY,ZG,0,1.27051,1.26503,548.0,1.27210,1.26630,580.0,105.839,23.18,421.0,129.3,1.27051,1.26630,1.27631,BREAK,2017.08.15 16:00,0,,0,,0,,0,NA,NewYork,UNTOUCHED,,NA,,1.26082,BREAK,2017.08.17 05:00,0,,0,,0,,0,NA,Asia,BREAK,2017.08.22 04:00,BREAK,2017.08.25 03:00,1.27472,BOUNCE,2017.08.11 05:00,1,2017.08.17 00:00,1,2017.08.17 05:00,0,,2,6d 0h,Asia,NA,,NA,,1.26209,BREAK,2017.08.17 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2017.08.18 16:00,NA,,,,,,,,,,,,B-ZH-UN,S-ZF-BR,S-ZE-BO,S-ZO-BO,B-ZO-BO,S-ZD-BR,S-ZD-BO,B-ZB-UN,S-ZG-BR,S-ZF-UN
2,2017.08.11 00:00,USDCAD,60,86400,BUY,ZH,0,1.27210,1.26630,580.0,1.27416,1.26724,692.0,119.310,16.21,486.0,136.9,1.27210,1.26724,1.27902,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.26144,BREAK,2017.08.17 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.08.22 05:00,BREAK,2017.08.25 14:00,1.27696,BOUNCE,2017.08.15 16:00,1,2017.08.17 00:00,1,2017.08.17 00:00,0,,2,1d 8h,NewYork,NA,,NA,,1.26238,BREAK,2017.08.17 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.08.18 19:00,BOUNCE,2017.08.22 16:00,B-ZG-BR,,,,,,,,,,S-ZF-BR,S-ZE-BO,S-ZO-BO,B-ZO-BO,S-ZD-BR,S-ZD-BO,B-ZB-UN,S-ZG-BR,S-ZF-UN,S-ZB-UN
3,2017.08.17 00:00,USDCAD,60,86400,SELL,ZF,1,1.27777,1.27179,598.0,1.27699,1.26258,1441.0,240.970,13.04,520.0,141.1,1.27699,1.27179,1.25738,BREAK,2017.08.18 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.08.25 03:00,BREAK,2017.08.28 16:00,1.28297,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.26659,BREAK,2017.08.17 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.08.17 11:00,BREAK,2017.08.22 10:00,1.28219,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZH-UN,B-ZG-BR,,,,,,,,,S-ZE-BO,S-ZO-BO,B-ZO-BO,S-ZD-BR,S-ZD-BO,B-ZB-UN,S-ZG-BR,S-ZF-UN,S-ZB-UN,S-ZE-UN
4,2017.08.18 00:00,USDCAD,60,86400,SELL,ZE,1,1.27699,1.26258,1441.0,1.26785,1.25879,906.0,62.873,63.43,527.0,340.1,1.26785,1.26258,1.25352,BOUNCE,2017.08.22 16:00,1,2017.08.31 05:00,0,,0,,1,1w 1d,NewYork,NA,,NA,,1.28226,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.25731,BREAK,2017.08.18 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.08.25 18:00,BOUNCE,2017.08.29 01:00,1.27312,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,S-ZF-BR,B-ZH-UN,B-ZG-BR,,,,,,,,S-ZO-BO,B-ZO-BO,S-ZD-BR,S-ZD-BO,B-ZB-UN,S-ZG-BR,S-ZF-UN,S-ZB-UN,S-ZE-UN,B-ZC-BR
5,2017.08.23 00:00,USDCAD,60,86400,SELL,ZO,0,1.26066,1.25532,534.0,1.25947,1.25256,691.0,129.401,22.28,415.0,126.0,1.25947,1.25532,1.24841,BOUNCE,2017.08.25 18:00,1,2017.08.30 16:00,1,2017.08.30 19:00,1,2017.08.31 05:00,3,5d 11h,NewYork,NA,,NA,,1.26481,BREAK,2017.08.31 05:00,0,,0,,0,,0,NA,Asia,UNTOUCHED,,NA,,1.25117,BREAK,2017.08.25 03:00,0,,0,,0,,0,NA,Asia,BREAK,2017.08.28 16:00,BREAK,2017.09.01 16:00,1.26362,BREAK,2017.08.30 19:00,0,,0,,0,,0,NA,NewYork,UNTOUCHED,,NA,,S-ZE-BO,S-ZF-BR,B-ZH-UN,B-ZG-BR,,,,,,,B-ZO-BO,S-ZD-BR,S-ZD-BO,B-ZB-UN,S-ZG-BR,S-ZF-UN,S-ZB-UN,S-ZE-UN,B-ZC-BR,B-ZG-BR
6,2017.08.24 00:00,USDCAD,60,86400,BUY,ZO,0,1.25947,1.25256,691.0,1.25978,1.25407,571.0,82.634,21.85,540.0,163.1,1.25947,1.25407,1.26518,BOUNCE,2017.08.31 10:00,1,2017.08.31 18:00,1,2017.08.31 23:00,1,2017.09.01 04:00,3,18h,London,NA,,NA,,1.24716,BREAK,2017.08.25 20:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.09.01 16:00,BOUNCE,2017.09.04 11:00,1.26487,BOUNCE,2017.08.31 05:00,1,2017.08.31 23:00,1,2017.09.01 04:00,0,,2,23h,Asia,NA,,NA,,1.24867,BREAK,2017.08.25 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.09.01 16:00,BREAK,2017.09.01 19:00,S-ZO-BO,S-ZE-BO,S-ZF-BR,B-ZH-UN,B-ZG-BR,,,,,,S-ZD-BR,S-ZD-BO,B-ZB-UN,S-ZG-BR,S-ZF-UN,S-ZB-UN,S-ZE-UN,B-ZC-BR,B-ZG-BR,S-ZO-UN
7,2017.08.25 00:00,USDCAD,60,86400,SELL,ZD,1,1.25978,1.25407,571.0,1.25604,1.25193,411.0,71.979,65.50,197.0,134.8,1.25604,1.25407,1.24996,BREAK,2017.08.25 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.08.25 20:00,BREAK,2017.08.28 17:00,1.26175,BOUNCE,2017.08.30 18:00,1,2017.08.31 16:00,1,2017.08.31 19:00,1,2017.08.31 22:00,3,1d 4h,NewYork,NA,,NA,,1.25210,BREAK,2017.08.25 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.08.25 18:00,BREAK,2017.08.25 20:00,1.25801,BREAK,2017.08.30 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.08.30 18:00,BREAK,2017.08.30 19:00,B-ZO-BO,S-ZO-BO,S-ZE-BO,S-ZF-BR,B-ZH-UN,B-ZG-BR,,,,,S-ZD-BO,B-ZB-UN,S-ZG-BR,S-ZF-UN,S-ZB-UN,S-ZE-UN,B-ZC-BR,B-ZG-BR,S-ZO-UN,S-ZO-UN
8,2017.08.26 00:00,USDCAD,60,86400,SELL,ZD,1,1.25604,1.25193,411.0,1.25391,1.24652,739.0,179.805,51.82,198.0,97.0,1.25391,1.25193,1.24454,BOUNCE,2017.08.28 17:00,1,2017.08.28 19:00,1,2017.08.30 16:00,1,2017.08.30 17:00,3,2d 0h,NewYork,NA,,NA,,1.25802,BREAK,2017.08.30 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.08.30 18:00,BREAK,2017.08.30 19:00,1.24995,BREAK,2017.08.26 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.08.28 02:00,BREAK,2017.08.28 16:00,1.25589,BREAK,2017.08.30 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.08.30 17:00,BREAK,2017.08.30 18:00,S-ZD-BR,B-ZO-BO,S-ZO-BO,S-ZE-BO,S-ZF-BR,B-ZH-UN,B-ZG-BR,,,,B-ZB-UN,S-ZG-BR,S-ZF-UN,S-ZB-UN,S-ZE-UN,B-ZC-BR,B-ZG-BR,S-ZO-UN,S-ZO-UN,B-ZO-BR
9,2017.08.31 00:00,USDCAD,60,86400,BUY,ZB,1,1.25496,1.24409,1087.0,1.26365,1.25002,1363.0,125.391,54.55,494.0,256.5,1.25496,1.25002,1.26859,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.23915,BREAK,2017.09.01 16:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2017.09.05 22:00,NA,,1.25990,BREAK,2017.08.31 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2017.08.31 16:00,NA,,1.24508,BREAK,2017.09.01 06:00,0,,0,,0,,0,NA,Asia,BREAK,2017.09.01 18:00,BOUNCE,2017.09.06 16:00,S-ZD-BO,S-ZD-BR,B-ZO-BO,S-ZO-BO,S-ZE-BO,S-ZF-BR,B-ZH-UN,B-ZG-BR,,,S-ZG-BR,S-ZF-UN,S-ZB-UN,S-ZE-UN,B-ZC-BR,B-ZG-BR,S-ZO-UN,S-ZO-UN,B-ZO-BR,B-ZE-BO
10,2017.09.06 00:00,USDCAD,60,86400,SELL,ZG,1,1.24259,1.23749,510.0,1.24170,1.23357,813.0,159.412,17.45,421.0,120.4,1.24170,1.23749,1.22936,BREAK,2017.09.06 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.09.06 19:00,BREAK,2017.09.07 12:00,1.24680,BREAK,2017.09.27 23:00,0,,0,,0,,0,NA,Other,BOUNCE,2017.09.28 13:00,NA,,1.23328,BREAK,2017.09.06 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.09.06 19:00,BREAK,2017.09.06 20:00,1.24591,BREAK,2017.09.27 22:00,0,,0,,0,,0,NA,Other,BREAK,2017.09.28 11:00,BOUNCE,2017.10.05 16:00,B-ZB-UN,S-ZD-BO,S-ZD-BR,B-ZO-BO,S-ZO-BO,S-ZE-BO,S-ZF-BR,B-ZH-UN,B-ZG-BR,,S-ZF-UN,S-ZB-UN,S-ZE-UN,B-ZC-BR,B-ZG-BR,S-ZO-UN,S-ZO-UN,B-ZO-BR,B-ZE-BO,B-ZG-BR
11,2017.09.07 00:00,USDCAD,60,86400,SELL,ZF,1,1.24170,1.23357,813.0,1.24144,1.21357,2787.0,342.804,3.20,787.0,191.9,1.24144,1.23357,1.20570,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.24957,BREAK,2017.09.28 07:00,0,,0,,0,,0,NA,London,BREAK,2017.10.06 10:00,BREAK,2017.10.24 19:00,1.22570,BREAK,2017.09.07 00:00,0,,0,,0,,0,NA,Asia,BREAK,2017.09.07 16:00,BREAK,2017.09.08 06:00,1.24931,BREAK,2017.09.28 06:00,0,,0,,0,,0,NA,Asia,BREAK,2017.10.06 10:00,BREAK,2017.10.24 19:00,S-ZG-BR,B-ZB-UN,S-ZD-BO,S-ZD-BR,B-ZO-BO,S-ZO-BO,S-ZE-BO,S-ZF-BR,B-ZH-UN,B-ZG-BR,S-ZB-UN,S-ZE-UN,B-ZC-BR,B-ZG-BR,S-ZO-UN,S-ZO-UN,B-ZO-BR,B-ZE-BO,B-ZG-BR,B-ZO-BR
12,2017.09.08 00:00,USDCAD,60,86400,SELL,ZB,1,1.24144,1.21357,2787.0,1.22408,1.21183,1225.0,43.954,62.29,1051.0,657.7,1.22408,1.21357,1.20132,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.25195,BREAK,2017.09.29 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2017.10.24 23:00,BREAK,2017.10.25 20:00,1.20306,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.23459,BOUNCE,2017.09.20 22:00,0,,0,,0,,0,NA,Other,NA,,NA,,S-ZF-UN,S-ZG-BR,B-ZB-UN,S-ZD-BO,S-ZD-BR,B-ZO-BO,S-ZO-BO,S-ZE-BO,S-ZF-BR,B-ZH-UN,S-ZE-UN,B-ZC-BR,B-ZG-BR,S-ZO-UN,S-ZO-UN,B-ZO-BR,B-ZE-BO,B-ZG-BR,B-ZO-BR,S-ZD-UN
13,2017.09.09 00:00,USDCAD,60,86400,SELL,ZE,1,1.22408,1.21183,1225.0,1.21653,1.20611,1042.0,85.061,61.63,470.0,289.1,1.21653,1.21183,1.20141,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.22878,BREAK,2017.09.18 22:00,0,,0,,0,,0,NA,Other,BREAK,2017.09.20 22:00,BREAK,2017.09.26 20:00,1.20713,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.22123,BOUNCE,2017.09.13 19:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,S-ZB-UN,S-ZF-UN,S-ZG-BR,B-ZB-UN,S-ZD-BO,S-ZD-BR,B-ZO-BO,S-ZO-BO,S-ZE-BO,S-ZF-BR,B-ZC-BR,B-ZG-BR,S-ZO-UN,S-ZO-UN,B-ZO-BR,B-ZE-BO,B-ZG-BR,B-ZO-BR,S-ZD-UN,B-ZF-BR
14,2017.09.14 00:00,USDCAD,60,86400,BUY,ZC,1,1.21895,1.20821,1074.0,1.22200,1.21306,894.0,83.240,45.16,589.0,253.5,1.21895,1.21306,1.22789,BREAK,2017.09.18 22:00,0,,0,,0,,0,NA,Other,BREAK,2017.09.20 22:00,BOUNCE,2017.09.26 21:00,1.20232,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.22484,BREAK,2017.09.18 22:00,0,,0,,0,,0,NA,Other,BOUNCE,2017.09.20 13:00,NA,,1.20717,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,S-ZE-UN,S-ZB-UN,S-ZF-UN,S-ZG-BR,B-ZB-UN,S-ZD-BO,S-ZD-BR,B-ZO-BO,S-ZO-BO,S-ZE-BO,B-ZG-BR,S-ZO-UN,S-ZO-UN,B-ZO-BR,B-ZE-BO,B-ZG-BR,B-ZO-BR,S-ZD-UN,B-ZF-BR,B-ZE-BR
15,2017.09.15 00:00,USDCAD,60,86400,BUY,ZG,0,1.22200,1.21306,894.0,1.22394,1.21600,794.0,88.814,32.89,600.0,211.0,1.22200,1.21600,1.22994,BREAK,2017.09.18 22:00,0,,0,,0,,0,NA,Other,BREAK,2017.09.20 22:00,BOUNCE,2017.09.27 19:00,1.20706,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,1.22800,BREAK,2017.09.18 22:00,0,,0,,0,,0,NA,Other,BREAK,2017.09.20 22:00,BOUNCE,2017.09.26 21:00,1.21000,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZC-BR,S-ZE-UN,S-ZB-UN,S-ZF-UN,S-ZG-BR,B-ZB-UN,S-ZD-BO,S-ZD-BR,B-ZO-BO,S-ZO-BO,S-ZO-UN,S-ZO-UN,B-ZO-BR,B-ZE-BO,B-ZG-BR,B-ZO-BR,S-ZD-UN,B-ZF-BR,B-ZE-BR,S-ZF-BR
