AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,2023.11.03 00:00,GBPJPY,60,86400,SELL,ZO,0,183.992,182.932,1060.0,183.702,182.725,977.0,92.170,27.36,770.0,250.2,183.702,182.932,181.955,BREAK,2023.12.07 14:00,0,,0,,0,,0,NA,NewYork,BREAK,2023.12.07 20:00,BREAK,2023.12.07 21:00,184.762,BREAK,2023.11.03 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2023.11.06 14:00,BREAK,2023.11.14 13:00,182.162,BREAK,2023.12.07 14:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2023.12.07 18:00,NA,,184.472,BREAK,2023.11.03 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2023.11.06 12:00,BREAK,2023.11.14 01:00,,,,,,,,,,,B-ZD-BR,B-ZO-BR,S-ZE-BR,S-ZF-BR,S-ZB-BO,S-ZO-BR,B-ZB-BO,B-ZB-BO,B-ZB-UN,S-ZD-BO
2,2023.11.04 00:00,GBPJPY,60,86400,BUY,ZD,1,183.702,182.725,977.0,185.009,183.213,1796.0,183.828,49.95,489.0,230.6,183.702,183.213,185.498,BREAK,2023.11.06 12:00,0,,0,,0,,0,NA,London,BREAK,2023.11.14 01:00,BREAK,2023.11.14 17:00,182.236,BREAK,2023.12.07 14:00,0,,0,,0,,0,NA,NewYork,BREAK,2023.12.07 18:00,BREAK,2023.12.07 19:00,184.191,BREAK,2023.11.04 00:00,0,,0,,0,,0,NA,Asia,BREAK,2023.11.06 03:00,BREAK,2023.11.06 11:00,182.724,BREAK,2023.12.07 12:00,0,,0,,0,,0,NA,London,BREAK,2023.12.07 14:00,BREAK,2023.12.07 18:00,S-ZO-BR,,,,,,,,,,B-ZO-BR,S-ZE-BR,S-ZF-BR,S-ZB-BO,S-ZO-BR,B-ZB-BO,B-ZB-BO,B-ZB-UN,S-ZD-BO,S-ZE-BR
3,2023.11.10 00:00,GBPJPY,60,86400,BUY,ZO,0,185.664,184.539,1125.0,185.883,184.835,1048.0,93.156,26.31,829.0,265.5,185.664,184.835,186.712,BREAK,2023.11.14 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2023.11.14 18:00,BREAK,2023.11.24 20:00,183.710,BREAK,2023.12.07 10:00,0,,0,,0,,0,NA,London,BREAK,2023.12.07 12:00,BREAK,2023.12.07 18:00,186.493,BREAK,2023.11.14 11:00,0,,0,,0,,0,NA,London,BREAK,2023.11.14 18:00,BOUNCE,2023.11.15 17:00,184.006,BREAK,2023.12.07 09:00,0,,0,,0,,0,NA,London,BREAK,2023.12.07 12:00,BREAK,2023.12.07 14:00,B-ZD-BR,S-ZO-BR,,,,,,,,,S-ZE-BR,S-ZF-BR,S-ZB-BO,S-ZO-BR,B-ZB-BO,B-ZB-BO,B-ZB-UN,S-ZD-BO,S-ZE-BR,S-ZG-BR
4,2023.11.11 00:00,GBPJPY,60,86400,SELL,ZE,1,185.883,184.835,1048.0,185.332,184.628,704.0,67.176,52.58,497.0,247.3,185.332,184.835,184.131,BREAK,2023.12.07 08:00,0,,0,,0,,0,NA,London,BREAK,2023.12.07 11:00,BREAK,2023.12.07 12:00,186.380,BREAK,2023.11.14 11:00,0,,0,,0,,0,NA,London,BREAK,2023.11.14 17:00,BREAK,2023.11.14 18:00,184.338,BREAK,2023.12.07 06:00,0,,0,,0,,0,NA,Asia,BREAK,2023.12.07 10:00,BREAK,2023.12.07 11:00,185.829,BOUNCE,2023.11.13 12:00,1,2023.12.07 06:00,1,2023.12.07 06:00,0,,2,3w 2d,London,NA,,NA,,B-ZO-BR,B-ZD-BR,S-ZO-BR,,,,,,,,S-ZF-BR,S-ZB-BO,S-ZO-BR,B-ZB-BO,B-ZB-BO,B-ZB-UN,S-ZD-BO,S-ZE-BR,S-ZG-BR,S-ZG-BR
5,2023.11.17 00:00,GBPJPY,60,86400,SELL,ZF,0,188.267,187.180,1087.0,187.981,186.818,1163.0,106.992,26.31,801.0,256.5,187.981,187.180,186.017,BREAK,2023.11.17 12:00,0,,0,,0,,0,NA,London,BREAK,2023.11.20 14:00,BREAK,2023.12.07 08:00,189.068,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,186.379,BREAK,2023.11.17 11:00,0,,0,,0,,0,NA,London,BREAK,2023.11.17 13:00,BOUNCE,2023.11.20 22:00,188.782,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,S-ZE-BR,B-ZO-BR,B-ZD-BR,S-ZO-BR,,,,,,,S-ZB-BO,S-ZO-BR,B-ZB-BO,B-ZB-BO,B-ZB-UN,S-ZD-BO,S-ZE-BR,S-ZG-BR,S-ZG-BR,S-ZO-BR
6,2023.11.18 00:00,GBPJPY,60,86400,SELL,ZB,1,187.981,186.818,1163.0,187.146,185.304,1842.0,158.383,71.80,328.0,274.5,187.146,186.818,184.976,BOUNCE,2023.11.20 14:00,1,2023.11.21 21:00,1,2023.11.23 13:00,1,2023.11.24 18:00,3,4d 4h,NewYork,NA,,NA,,188.309,BREAK,2023.11.24 18:00,0,,0,,0,,0,NA,NewYork,UNTOUCHED,,NA,,186.490,BREAK,2023.11.18 00:00,0,,0,,0,,0,NA,Asia,BREAK,2023.11.20 06:00,BREAK,2023.11.20 12:00,187.474,BOUNCE,2023.11.23 13:00,1,2023.11.30 03:00,1,2023.11.30 03:00,0,,2,6d 14h,NewYork,NA,,NA,,S-ZF-BR,S-ZE-BR,B-ZO-BR,B-ZD-BR,S-ZO-BR,,,,,,S-ZO-BR,B-ZB-BO,B-ZB-BO,B-ZB-UN,S-ZD-BO,S-ZE-BR,S-ZG-BR,S-ZG-BR,S-ZO-BR,S-ZF-BR
7,2023.11.22 00:00,GBPJPY,60,86400,SELL,ZO,0,186.778,184.622,2156.0,186.087,184.454,1633.0,75.742,32.05,1465.0,508.8,186.087,184.622,182.989,BREAK,2023.12.07 12:00,0,,0,,0,,0,NA,London,BREAK,2023.12.07 19:00,BREAK,2023.12.07 21:00,188.243,BOUNCE,2023.11.24 18:00,1,2023.12.04 19:00,1,2023.12.07 11:00,1,2023.12.07 12:00,3,1w 5d,NewYork,NA,,NA,,183.157,BREAK,2023.12.07 11:00,0,,0,,0,,0,NA,London,BREAK,2023.12.07 19:00,BREAK,2023.12.07 21:00,187.552,BREAK,2023.11.23 13:00,0,,0,,0,,0,NA,NewYork,UNTOUCHED,,NA,,S-ZB-BO,S-ZF-BR,S-ZE-BR,B-ZO-BR,B-ZD-BR,S-ZO-BR,,,,,B-ZB-BO,B-ZB-BO,B-ZB-UN,S-ZD-BO,S-ZE-BR,S-ZG-BR,S-ZG-BR,S-ZO-BR,S-ZF-BR,S-ZE-UN
8,2023.11.23 00:00,GBPJPY,60,86400,BUY,ZB,1,186.087,184.454,1633.0,187.016,185.614,1402.0,85.854,71.03,473.0,385.4,186.087,185.614,187.489,BOUNCE,2023.11.23 13:00,1,2023.11.30 03:00,1,2023.12.04 19:00,1,2023.12.07 09:00,3,1w 6d,NewYork,NA,,NA,,183.981,BREAK,2023.12.07 09:00,0,,0,,0,,0,NA,London,BREAK,2023.12.07 11:00,BREAK,2023.12.07 12:00,186.560,BREAK,2023.11.23 00:00,0,,0,,0,,0,NA,Asia,BREAK,2023.11.23 13:00,BREAK,2023.11.24 14:00,185.141,BOUNCE,2023.12.04 19:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,S-ZO-BR,S-ZB-BO,S-ZF-BR,S-ZE-BR,B-ZO-BR,B-ZD-BR,S-ZO-BR,,,,B-ZB-BO,B-ZB-UN,S-ZD-BO,S-ZE-BR,S-ZG-BR,S-ZG-BR,S-ZO-BR,S-ZF-BR,S-ZE-UN,B-ZE-BR
9,2023.11.24 00:00,GBPJPY,60,86400,BUY,ZB,1,187.016,185.614,1402.0,187.665,186.271,1394.0,99.429,46.86,745.0,330.9,187.016,186.271,188.410,BOUNCE,2023.11.24 18:00,1,2023.11.29 03:00,1,2023.12.04 04:00,1,2023.12.07 02:00,3,1w 5d,NewYork,NA,,NA,,184.869,BREAK,2023.12.07 02:00,0,,0,,0,,0,NA,Asia,BREAK,2023.12.07 10:00,BREAK,2023.12.07 12:00,187.761,BREAK,2023.11.24 12:00,0,,0,,0,,0,NA,London,BOUNCE,2023.11.27 07:00,NA,,185.526,BOUNCE,2023.12.04 04:00,0,,0,,0,,0,NA,Asia,NA,,NA,,B-ZB-BO,S-ZO-BR,S-ZB-BO,S-ZF-BR,S-ZE-BR,B-ZO-BR,B-ZD-BR,S-ZO-BR,,,B-ZB-UN,S-ZD-BO,S-ZE-BR,S-ZG-BR,S-ZG-BR,S-ZO-BR,S-ZF-BR,S-ZE-UN,B-ZE-BR,B-ZF-BR
10,2023.11.25 00:00,GBPJPY,60,86400,BUY,ZB,1,187.665,186.271,1394.0,188.649,187.095,1554.0,111.478,59.11,570.0,329.0,187.665,187.095,189.219,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,185.701,BOUNCE,2023.12.04 04:00,0,,0,,0,,0,NA,Asia,NA,,NA,,188.235,BOUNCE,2023.11.25 00:00,1,2023.11.30 03:00,1,2023.12.04 04:00,0,,2,1w 2d,Asia,NA,,NA,,186.525,BOUNCE,2023.11.30 03:00,0,,0,,0,,0,NA,Asia,NA,,NA,,B-ZB-BO,B-ZB-BO,S-ZO-BR,S-ZB-BO,S-ZF-BR,S-ZE-BR,B-ZO-BR,B-ZD-BR,S-ZO-BR,,S-ZD-BO,S-ZE-BR,S-ZG-BR,S-ZG-BR,S-ZO-BR,S-ZF-BR,S-ZE-UN,B-ZE-BR,B-ZF-BR,S-ZB-BO
