AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,2006.11.02 00:00,NZDUSD,60,86400,BUY,ZB,1,0.67150,0.66420,730.0,0.67510,0.66840,670.0,91.781,57.53,310.0,172.3,0.67150,0.66840,0.67820,BREAK,2006.11.28 02:00,0,,0,,0,,0,NA,Asia,BOUNCE,2006.11.29 05:00,NA,,0.66110,BREAK,2006.11.13 02:00,0,,0,,0,,0,NA,Asia,BOUNCE,2006.11.15 02:00,NA,,0.67460,BOUNCE,2006.11.02 15:00,1,2006.11.06 02:00,1,2006.11.13 02:00,0,,2,1w 3d,NewYork,NA,,NA,,0.66530,BOUNCE,2006.11.06 02:00,1,2006.11.28 02:00,1,2006.11.28 02:00,0,,2,3w 1d,Asia,NA,,NA,,,,,,,,,,,,B-ZG-BR,S-ZO-BR,S-ZG-BO,S-ZH-BR,B-ZF-BR,B-ZH-BR,B-ZD-BO,S-ZO-UN,B-ZF-BR,B-ZD-BO
2,2006.11.08 00:00,NZDUSD,60,86400,BUY,ZG,0,0.67010,0.66500,510.0,0.67260,0.66650,610.0,119.608,29.41,360.0,120.4,0.67010,0.66650,0.67620,BREAK,2006.11.28 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 22:00,BREAK,2006.11.30 19:00,0.66140,BOUNCE,2006.11.09 02:00,1,2006.11.20 02:00,1,2006.11.28 02:00,1,2006.11.28 02:00,3,2w 5d,Asia,NA,,NA,,0.67370,BREAK,2006.11.28 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 21:00,BREAK,2006.11.28 22:00,0.66290,BREAK,2006.11.09 02:00,0,,0,,0,,0,NA,Asia,BOUNCE,2006.11.13 02:00,NA,,B-ZB-BR,,,,,,,,,,S-ZO-BR,S-ZG-BO,S-ZH-BR,B-ZF-BR,B-ZH-BR,B-ZD-BO,S-ZO-UN,B-ZF-BR,B-ZD-BO,S-ZG-UN
3,2006.11.09 00:00,NZDUSD,60,86400,SELL,ZO,0,0.67260,0.66650,610.0,0.67060,0.66520,540.0,88.525,32.79,410.0,144.0,0.67060,0.66650,0.66110,BREAK,2006.11.13 02:00,0,,0,,0,,0,NA,Asia,UNTOUCHED,,NA,,0.67670,BREAK,2006.11.28 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 22:00,BREAK,2006.12.01 02:00,0.66240,BOUNCE,2006.11.09 02:00,1,2006.11.28 02:00,1,2006.11.28 02:00,0,,2,2w 5d,Asia,NA,,NA,,0.67470,BREAK,2006.11.28 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 21:00,BREAK,2006.11.30 18:00,B-ZG-BR,B-ZB-BR,,,,,,,,,S-ZG-BO,S-ZH-BR,B-ZF-BR,B-ZH-BR,B-ZD-BO,S-ZO-UN,B-ZF-BR,B-ZD-BO,S-ZG-UN,B-ZE-BR
4,2006.11.10 00:00,NZDUSD,60,86400,SELL,ZG,1,0.67060,0.66520,540.0,0.66900,0.66120,780.0,144.444,29.63,380.0,127.4,0.66900,0.66520,0.65740,BOUNCE,2006.11.15 02:00,1,2006.11.16 16:00,1,2006.11.24 11:00,1,2006.11.28 02:00,3,1w 6d,Asia,NA,,NA,,0.67440,BREAK,2006.11.28 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 21:00,BOUNCE,2006.11.29 05:00,0.66140,BREAK,2006.11.13 02:00,0,,0,,0,,0,NA,Asia,BOUNCE,2006.11.15 02:00,NA,,0.67280,BOUNCE,2006.11.24 11:00,0,,0,,0,,0,NA,London,NA,,NA,,S-ZO-BR,B-ZG-BR,B-ZB-BR,,,,,,,,S-ZH-BR,B-ZF-BR,B-ZH-BR,B-ZD-BO,S-ZO-UN,B-ZF-BR,B-ZD-BO,S-ZG-UN,B-ZE-BR,B-ZO-BR
5,2006.11.14 00:00,NZDUSD,60,86400,SELL,ZH,1,0.66650,0.66590,60.0,0.66630,0.65840,790.0,1316.667,33.33,40.0,14.2,0.66630,0.66590,0.65800,BREAK,2006.11.15 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.15 13:00,UNTOUCHED,,0.66690,BREAK,2006.11.20 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.20 12:00,BREAK,2006.11.20 13:00,0.66550,BREAK,2006.11.14 00:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.14 01:00,BREAK,2006.11.14 02:00,0.66670,BREAK,2006.11.20 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.20 12:00,BREAK,2006.11.20 13:00,S-ZG-BO,S-ZO-BR,B-ZG-BR,B-ZB-BR,,,,,,,B-ZF-BR,B-ZH-BR,B-ZD-BO,S-ZO-UN,B-ZF-BR,B-ZD-BO,S-ZG-UN,B-ZE-BR,B-ZO-BR,B-ZB-BR
6,2006.11.17 00:00,NZDUSD,60,86400,BUY,ZF,0,0.66370,0.65730,640.0,0.66620,0.65820,800.0,125.000,14.06,550.0,151.0,0.66370,0.65820,0.67170,BREAK,2006.11.22 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 02:00,BREAK,2006.11.30 18:00,0.65180,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.66920,BREAK,2006.11.20 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 02:00,BREAK,2006.11.28 22:00,0.65270,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,S-ZH-BR,S-ZG-BO,S-ZO-BR,B-ZG-BR,B-ZB-BR,,,,,,B-ZH-BR,B-ZD-BO,S-ZO-UN,B-ZF-BR,B-ZD-BO,S-ZG-UN,B-ZE-BR,B-ZO-BR,B-ZB-BR,B-ZO-BR
7,2006.11.21 00:00,NZDUSD,60,86400,BUY,ZH,1,0.66510,0.66420,90.0,0.66970,0.66450,520.0,577.778,33.33,60.0,21.2,0.66510,0.66450,0.67030,BREAK,2006.11.21 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.21 12:00,BREAK,2006.11.22 02:00,0.66360,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.66570,BREAK,2006.11.21 00:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.21 01:00,BREAK,2006.11.21 02:00,0.66390,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZF-BR,S-ZH-BR,S-ZG-BO,S-ZO-BR,B-ZG-BR,B-ZB-BR,,,,,B-ZD-BO,S-ZO-UN,B-ZF-BR,B-ZD-BO,S-ZG-UN,B-ZE-BR,B-ZO-BR,B-ZB-BR,B-ZO-BR,B-ZD-BR
8,2006.11.22 00:00,NZDUSD,60,86400,BUY,ZD,1,0.66970,0.66450,520.0,0.67130,0.66750,380.0,73.077,57.69,220.0,122.7,0.66970,0.66750,0.67350,BOUNCE,2006.11.24 11:00,1,2006.11.24 16:00,0,,0,,1,5h,London,NA,,NA,,0.66230,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.67190,BOUNCE,2006.11.22 02:00,0,,0,,0,,0,NA,Asia,NA,,NA,,0.66530,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZH-BR,B-ZF-BR,S-ZH-BR,S-ZG-BO,S-ZO-BR,B-ZG-BR,B-ZB-BR,,,,S-ZO-UN,B-ZF-BR,B-ZD-BO,S-ZG-UN,B-ZE-BR,B-ZO-BR,B-ZB-BR,B-ZO-BR,B-ZD-BR,B-ZB-BO
9,2006.11.24 00:00,NZDUSD,60,86400,SELL,ZO,0,0.67220,0.66750,470.0,0.67170,0.66740,430.0,91.489,10.64,420.0,110.9,0.67170,0.66750,0.66320,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.67640,BREAK,2006.11.28 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 22:00,BREAK,2006.12.01 02:00,0.66330,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.67590,BREAK,2006.11.28 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.11.28 22:00,BREAK,2006.11.30 20:00,B-ZD-BO,B-ZH-BR,B-ZF-BR,S-ZH-BR,S-ZG-BO,S-ZO-BR,B-ZG-BR,B-ZB-BR,,,B-ZF-BR,B-ZD-BO,S-ZG-UN,B-ZE-BR,B-ZO-BR,B-ZB-BR,B-ZO-BR,B-ZD-BR,B-ZB-BO,B-ZG-BR
10,2006.12.01 00:00,NZDUSD,60,86400,BUY,ZF,1,0.68110,0.67740,370.0,0.68580,0.67750,830.0,224.324,2.70,360.0,87.3,0.68110,0.67750,0.68940,BREAK,2006.12.04 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2006.12.08 19:00,BREAK,2006.12.20 01:00,0.67380,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.68470,BREAK,2006.12.01 02:00,0,,0,,0,,0,NA,Asia,BREAK,2006.12.04 19:00,BOUNCE,2006.12.07 02:00,0.67390,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,S-ZO-UN,B-ZD-BO,B-ZH-BR,B-ZF-BR,S-ZH-BR,S-ZG-BO,S-ZO-BR,B-ZG-BR,B-ZB-BR,,B-ZD-BO,S-ZG-UN,B-ZE-BR,B-ZO-BR,B-ZB-BR,B-ZO-BR,B-ZD-BR,B-ZB-BO,B-ZG-BR,B-ZF-UN
