AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,1999.11.10 00:00,GBPJPY,60,86400,SELL,ZC,1,172.610,170.100,2510.0,171.100,169.830,1270.0,50.598,60.16,1000.0,592.4,171.100,170.100,168.830,BOUNCE,1999.11.23 08:00,1,1999.11.26 18:00,0,,0,,1,3d 10h,London,NA,,NA,,173.610,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,169.100,BOUNCE,1999.11.12 11:00,1,1999.11.17 11:00,0,,0,,1,5d 0h,London,NA,,NA,,172.100,BOUNCE,1999.11.17 11:00,1,1999.11.23 08:00,1,1999.11.23 08:00,0,,2,5d 21h,London,NA,,NA,,,,,,,,,,,,S-ZO-BO,B-ZO-BO,S-ZC-BO,B-ZB-BO,B-ZE-UN,S-ZC-BR,S-ZG-UN,B-ZE-BR,S-ZB-BR,S-ZD-BO
2,1999.11.11 00:00,GBPJPY,60,86400,SELL,ZO,0,171.100,169.830,1270.0,170.740,169.740,1000.0,78.740,28.35,910.0,299.7,170.740,169.830,168.830,BOUNCE,1999.11.23 08:00,1,1999.11.26 18:00,0,,0,,1,3d 10h,London,NA,,NA,,172.010,BOUNCE,1999.11.17 11:00,1,1999.11.22 16:00,1,1999.11.23 08:00,1,1999.11.23 08:00,3,5d 21h,London,NA,,NA,,168.920,BOUNCE,1999.11.23 08:00,0,,0,,0,,0,NA,London,NA,,NA,,171.650,BREAK,1999.11.16 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.22 10:00,NA,,S-ZC-BO,,,,,,,,,,B-ZO-BO,S-ZC-BO,B-ZB-BO,B-ZE-UN,S-ZC-BR,S-ZG-UN,B-ZE-BR,S-ZB-BR,S-ZD-BO,S-ZO-BO
3,1999.11.12 00:00,GBPJPY,60,86400,BUY,ZO,0,170.740,169.740,1000.0,171.300,169.960,1340.0,134.000,22.00,780.0,236.0,170.740,169.960,172.080,BOUNCE,1999.11.17 11:00,1,1999.11.22 14:00,1,1999.11.23 08:00,1,1999.11.23 08:00,3,5d 21h,London,NA,,NA,,168.960,BOUNCE,1999.11.15 05:00,1,1999.11.16 03:00,1,1999.11.16 14:00,1,1999.11.17 11:00,3,2d 6h,Asia,NA,,NA,,171.520,BREAK,1999.11.16 14:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.18 14:00,NA,,169.180,BOUNCE,1999.11.12 11:00,1,1999.11.16 14:00,1,1999.11.16 14:00,0,,2,4d 3h,London,NA,,NA,,S-ZO-BO,S-ZC-BO,,,,,,,,,S-ZC-BO,B-ZB-BO,B-ZE-UN,S-ZC-BR,S-ZG-UN,B-ZE-BR,S-ZB-BR,S-ZD-BO,S-ZO-BO,B-ZO-BR
4,1999.11.13 00:00,GBPJPY,60,86400,SELL,ZC,1,171.300,169.960,1340.0,170.400,169.090,1310.0,97.761,67.16,440.0,316.2,170.400,169.960,168.650,BOUNCE,1999.11.24 13:00,1,1999.11.26 18:00,1,1999.11.26 18:00,0,,2,2d 5h,NewYork,NA,,NA,,171.740,BOUNCE,1999.11.16 15:00,1,1999.11.16 20:00,1,1999.11.22 20:00,1,1999.11.24 13:00,3,1w 0d,NewYork,NA,,NA,,169.520,BOUNCE,1999.11.15 03:00,1,1999.11.16 05:00,1,1999.11.16 15:00,0,,2,1d 12h,Asia,NA,,NA,,170.840,BOUNCE,1999.11.16 05:00,1,1999.11.22 20:00,1,1999.11.22 20:00,0,,2,6d 15h,Asia,NA,,NA,,B-ZO-BO,S-ZO-BO,S-ZC-BO,,,,,,,,B-ZB-BO,B-ZE-UN,S-ZC-BR,S-ZG-UN,B-ZE-BR,S-ZB-BR,S-ZD-BO,S-ZO-BO,B-ZO-BR,S-ZG-UN
5,1999.11.17 00:00,GBPJPY,60,86400,BUY,ZB,1,170.310,168.960,1350.0,171.910,169.830,2080.0,154.074,64.44,480.0,318.6,170.310,169.830,172.390,BOUNCE,1999.11.22 02:00,1,1999.11.22 11:00,1,1999.11.23 02:00,1,1999.11.24 15:00,3,2d 13h,Asia,NA,,NA,,168.480,BREAK,1999.11.24 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.25 00:00,NA,,170.790,BREAK,1999.11.17 00:00,0,,0,,0,,0,NA,Asia,BREAK,1999.11.17 10:00,BREAK,1999.11.17 11:00,169.350,BREAK,1999.11.23 02:00,0,,0,,0,,0,NA,Asia,BOUNCE,1999.11.23 10:00,NA,,S-ZC-BO,B-ZO-BO,S-ZO-BO,S-ZC-BO,,,,,,,B-ZE-UN,S-ZC-BR,S-ZG-UN,B-ZE-BR,S-ZB-BR,S-ZD-BO,S-ZO-BO,B-ZO-BR,S-ZG-UN,S-ZF-UN
6,1999.11.18 00:00,GBPJPY,60,86400,BUY,ZE,1,171.910,169.830,2080.0,172.160,170.830,1330.0,63.942,48.08,1080.0,490.9,171.910,170.830,173.240,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,168.750,BREAK,1999.11.24 13:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 14:00,BREAK,1999.11.26 16:00,172.990,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,169.750,BREAK,1999.11.22 18:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.24 15:00,BREAK,1999.11.26 14:00,B-ZB-BO,S-ZC-BO,B-ZO-BO,S-ZO-BO,S-ZC-BO,,,,,,S-ZC-BR,S-ZG-UN,B-ZE-BR,S-ZB-BR,S-ZD-BO,S-ZO-BO,B-ZO-BR,S-ZG-UN,S-ZF-UN,B-ZG-BR
7,1999.11.26 00:00,GBPJPY,60,86400,SELL,ZC,1,170.200,167.850,2350.0,169.100,167.840,1260.0,53.617,46.81,1250.0,554.6,169.100,167.850,166.590,BREAK,1999.11.26 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.26 18:00,NA,,171.450,BREAK,2000.01.05 23:00,0,,0,,0,,0,NA,Other,BREAK,2000.01.06 18:00,BREAK,2000.01.11 16:00,166.600,BREAK,1999.11.26 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.26 18:00,NA,,170.350,BREAK,1999.11.26 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2000.01.06 13:00,BREAK,2000.01.06 18:00,B-ZE-UN,B-ZB-BO,S-ZC-BO,B-ZO-BO,S-ZO-BO,S-ZC-BO,,,,,S-ZG-UN,B-ZE-BR,S-ZB-BR,S-ZD-BO,S-ZO-BO,B-ZO-BR,S-ZG-UN,S-ZF-UN,B-ZG-BR,B-ZB-BO
8,1999.12.01 00:00,GBPJPY,60,86400,SELL,ZG,0,166.740,162.670,4070.0,165.320,162.080,3240.0,79.607,34.89,2650.0,960.5,165.320,162.670,159.430,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,169.390,BREAK,2000.01.05 11:00,0,,0,,0,,0,NA,London,BREAK,2000.01.06 15:00,BOUNCE,2000.01.17 04:00,160.020,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,167.970,BOUNCE,1999.12.07 12:00,0,,0,,0,,0,NA,London,NA,,NA,,S-ZC-BR,B-ZE-UN,B-ZB-BO,S-ZC-BO,B-ZO-BO,S-ZO-BO,S-ZC-BO,,,,B-ZE-BR,S-ZB-BR,S-ZD-BO,S-ZO-BO,B-ZO-BR,S-ZG-UN,S-ZF-UN,B-ZG-BR,B-ZB-BO,S-ZG-UN
9,1999.12.08 00:00,GBPJPY,60,86400,BUY,ZE,1,167.190,163.240,3950.0,168.160,165.800,2360.0,59.747,64.81,1390.0,932.2,167.190,165.800,169.550,BREAK,2000.01.05 11:00,0,,0,,0,,0,NA,London,BREAK,2000.01.06 03:00,BREAK,2000.01.06 18:00,161.850,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,168.580,BREAK,2000.01.04 11:00,0,,0,,0,,0,NA,London,BREAK,2000.01.05 22:00,BREAK,2000.01.06 13:00,164.410,BREAK,1999.12.20 21:00,0,,0,,0,,0,NA,Other,BOUNCE,1999.12.23 18:00,NA,,S-ZG-UN,S-ZC-BR,B-ZE-UN,B-ZB-BO,S-ZC-BO,B-ZO-BO,S-ZO-BO,S-ZC-BO,,,S-ZB-BR,S-ZD-BO,S-ZO-BO,B-ZO-BR,S-ZG-UN,S-ZF-UN,B-ZG-BR,B-ZB-BO,S-ZG-UN,S-ZO-UN
10,1999.12.11 00:00,GBPJPY,60,86400,SELL,ZB,1,168.200,165.950,2250.0,167.020,165.500,1520.0,67.556,52.44,1070.0,531.0,167.020,165.950,164.430,BREAK,1999.12.20 21:00,0,,0,,0,,0,NA,Other,BREAK,1999.12.22 20:00,UNTOUCHED,,169.270,BREAK,2000.01.05 10:00,0,,0,,0,,0,NA,London,BREAK,2000.01.05 22:00,BREAK,2000.01.06 08:00,164.880,BREAK,1999.12.20 19:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.12.22 18:00,UNTOUCHED,,168.090,BOUNCE,2000.01.04 10:00,0,,0,,0,,0,NA,London,NA,,NA,,B-ZE-BR,S-ZG-UN,S-ZC-BR,B-ZE-UN,B-ZB-BO,S-ZC-BO,B-ZO-BO,S-ZO-BO,S-ZC-BO,,S-ZD-BO,S-ZO-BO,B-ZO-BR,S-ZG-UN,S-ZF-UN,B-ZG-BR,B-ZB-BO,S-ZG-UN,S-ZO-UN,B-ZO-BR
