AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,2024.05.03 00:00,NZDUSD,60,86400,BUY,ZB,1,0.59677,0.59155,522.0,0.60476,0.59431,1045.0,200.192,0.00,246.0,123.2,0.59677,0.59431,0.60722,BREAK,2024.05.15 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2024.05.15 20:00,BREAK,2024.05.16 04:00,0.58909,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.59923,BREAK,2024.05.04 00:00,0,,0,,0,,0,NA,Asia,BREAK,2024.05.06 16:00,BREAK,2024.05.15 06:00,0.59185,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,,,,,,,,,,,B-ZB-BR,S-ZC-UN,B-ZD-BR,B-ZE-BR,B-ZB-BO,B-ZE-BO,S-ZC-BO,S-ZC-BO,B-ZE-BO,B-ZE-BO
2,2024.05.04 00:00,NZDUSD,60,86400,BUY,ZB,1,0.59677,0.59155,522.0,0.60476,0.59431,1045.0,200.192,52.87,246.0,123.2,0.59677,0.59431,0.60722,BREAK,2024.05.15 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2024.05.15 20:00,BREAK,2024.05.16 04:00,0.58909,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.59923,BREAK,2024.05.04 00:00,0,,0,,0,,0,NA,Asia,BREAK,2024.05.06 16:00,BREAK,2024.05.15 06:00,0.59185,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZB-BR,,,,,,,,,,S-ZC-UN,B-ZD-BR,B-ZE-BR,B-ZB-BO,B-ZE-BO,S-ZC-BO,S-ZC-BO,B-ZE-BO,B-ZE-BO,S-ZD-BR
3,2024.05.09 00:00,NZDUSD,60,86400,SELL,ZC,1,0.60248,0.59951,297.0,0.60032,0.59807,225.0,75.758,72.73,81.0,70.1,0.60032,0.59951,0.59726,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.60329,BOUNCE,2024.05.09 22:00,1,2024.05.10 06:00,0,,0,,1,8h,Other,NA,,NA,,0.59870,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.60113,BREAK,2024.05.09 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2024.05.09 21:00,BREAK,2024.05.10 00:00,B-ZB-BR,B-ZB-BR,,,,,,,,,B-ZD-BR,B-ZE-BR,B-ZB-BO,B-ZE-BO,S-ZC-BO,S-ZC-BO,B-ZE-BO,B-ZE-BO,S-ZD-BR,S-ZE-BO
4,2024.05.10 00:00,NZDUSD,60,86400,BUY,ZD,1,0.60032,0.59807,225.0,0.60340,0.59923,417.0,185.333,51.56,109.0,53.1,0.60032,0.59923,0.60449,BREAK,2024.05.15 04:00,0,,0,,0,,0,NA,Asia,BREAK,2024.05.15 09:00,BREAK,2024.05.15 16:00,0.59698,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.60141,BREAK,2024.05.10 00:00,0,,0,,0,,0,NA,Asia,BREAK,2024.05.10 01:00,BOUNCE,2024.05.10 06:00,0.59814,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,S-ZC-UN,B-ZB-BR,B-ZB-BR,,,,,,,,B-ZE-BR,B-ZB-BO,B-ZE-BO,S-ZC-BO,S-ZC-BO,B-ZE-BO,B-ZE-BO,S-ZD-BR,S-ZE-BO,B-ZB-BO
5,2024.05.11 00:00,NZDUSD,60,86400,BUY,ZE,1,0.60340,0.59923,417.0,0.60398,0.60085,313.0,75.060,38.85,255.0,98.4,0.60340,0.60085,0.60653,BREAK,2024.05.15 12:00,0,,0,,0,,0,NA,London,BREAK,2024.05.15 19:00,BREAK,2024.05.16 03:00,0.59668,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.60595,BREAK,2024.05.15 07:00,0,,0,,0,,0,NA,London,BOUNCE,2024.05.15 17:00,NA,,0.59830,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZD-BR,S-ZC-UN,B-ZB-BR,B-ZB-BR,,,,,,,B-ZB-BO,B-ZE-BO,S-ZC-BO,S-ZC-BO,B-ZE-BO,B-ZE-BO,S-ZD-BR,S-ZE-BO,B-ZB-BO,B-ZE-UN
6,2024.05.16 00:00,NZDUSD,60,86400,BUY,ZB,1,0.60425,0.59943,482.0,0.61242,0.60270,972.0,201.660,67.84,155.0,113.8,0.60425,0.60270,0.61397,BOUNCE,2024.05.16 04:00,1,2024.05.16 11:00,0,,0,,1,7h,Asia,NA,,NA,,0.59788,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.60580,BREAK,2024.05.16 00:00,0,,0,,0,,0,NA,Asia,BREAK,2024.05.16 01:00,BREAK,2024.05.16 02:00,0.60115,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZE-BR,B-ZD-BR,S-ZC-UN,B-ZB-BR,B-ZB-BR,,,,,,B-ZE-BO,S-ZC-BO,S-ZC-BO,B-ZE-BO,B-ZE-BO,S-ZD-BR,S-ZE-BO,B-ZB-BO,B-ZE-UN,B-ZE-UN
7,2024.05.17 00:00,NZDUSD,60,86400,BUY,ZE,1,0.61242,0.60270,972.0,0.61403,0.60951,452.0,46.502,70.06,291.0,229.4,0.61242,0.60951,0.61694,BOUNCE,2024.05.28 17:00,1,2024.05.29 20:00,1,2024.06.27 01:00,0,,2,4w 1d,NewYork,NA,,NA,,0.59979,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.61533,BOUNCE,2024.05.27 23:00,1,2024.06.27 01:00,0,,0,,1,4w 2d,Other,NA,,NA,,0.60660,BOUNCE,2024.06.27 01:00,0,,0,,0,,0,NA,Asia,NA,,NA,,B-ZB-BO,B-ZE-BR,B-ZD-BR,S-ZC-UN,B-ZB-BR,B-ZB-BR,,,,,S-ZC-BO,S-ZC-BO,B-ZE-BO,B-ZE-BO,S-ZD-BR,S-ZE-BO,B-ZB-BO,B-ZE-UN,B-ZE-UN,B-ZH-UN
8,2024.05.21 00:00,NZDUSD,60,86400,SELL,ZC,1,0.61377,0.60961,416.0,0.61103,0.60872,231.0,55.529,0.00,142.0,98.2,0.61103,0.60961,0.60730,BOUNCE,2024.06.27 01:00,1,2024.06.27 13:00,0,,0,,1,12h,Asia,NA,,NA,,0.61519,BOUNCE,2024.05.22 06:00,1,2024.05.22 07:00,1,2024.06.26 17:00,1,2024.06.27 01:00,3,5w 0d,Asia,NA,,NA,,0.60819,BREAK,2024.06.26 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2024.06.28 08:00,BOUNCE,2024.07.03 01:00,0.61245,BREAK,2024.05.22 06:00,0,,0,,0,,0,NA,Asia,BOUNCE,2024.05.22 07:00,NA,,B-ZE-BO,B-ZB-BO,B-ZE-BR,B-ZD-BR,S-ZC-UN,B-ZB-BR,B-ZB-BR,,,,S-ZC-BO,B-ZE-BO,B-ZE-BO,S-ZD-BR,S-ZE-BO,B-ZB-BO,B-ZE-UN,B-ZE-UN,B-ZH-UN,S-ZF-BO
9,2024.05.22 00:00,NZDUSD,60,86400,SELL,ZC,1,0.61377,0.60961,416.0,0.61103,0.60872,231.0,55.529,65.87,142.0,98.2,0.61103,0.60961,0.60730,BOUNCE,2024.06.27 01:00,1,2024.06.27 13:00,0,,0,,1,12h,Asia,NA,,NA,,0.61519,BOUNCE,2024.05.22 06:00,1,2024.05.22 07:00,1,2024.06.26 17:00,1,2024.06.27 01:00,3,5w 0d,Asia,NA,,NA,,0.60819,BREAK,2024.06.26 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2024.06.28 08:00,BOUNCE,2024.07.03 01:00,0.61245,BREAK,2024.05.22 06:00,0,,0,,0,,0,NA,Asia,BOUNCE,2024.05.22 07:00,NA,,S-ZC-BO,B-ZE-BO,B-ZB-BO,B-ZE-BR,B-ZD-BR,S-ZC-UN,B-ZB-BR,B-ZB-BR,,,B-ZE-BO,B-ZE-BO,S-ZD-BR,S-ZE-BO,B-ZB-BO,B-ZE-UN,B-ZE-UN,B-ZH-UN,S-ZF-BO,B-ZD-BR
10,2024.05.28 00:00,NZDUSD,60,86400,BUY,ZE,1,0.61536,0.61062,474.0,0.61697,0.61377,320.0,67.511,0.00,159.0,111.9,0.61536,0.61377,0.61856,BOUNCE,2024.06.03 18:00,1,2024.06.07 16:00,1,2024.06.07 17:00,1,2024.06.26 16:00,3,3w 1d,NewYork,NA,,NA,,0.60903,BOUNCE,2024.05.30 09:00,1,2024.05.30 17:00,1,2024.06.03 18:00,1,2024.06.03 18:00,3,4d 9h,London,NA,,NA,,0.61695,BREAK,2024.06.03 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2024.06.04 04:00,BREAK,2024.06.06 05:00,0.61218,BREAK,2024.05.29 15:00,0,,0,,0,,0,NA,NewYork,BREAK,2024.05.30 09:00,BOUNCE,2024.05.30 12:00,S-ZC-BO,S-ZC-BO,B-ZE-BO,B-ZB-BO,B-ZE-BR,B-ZD-BR,S-ZC-UN,B-ZB-BR,B-ZB-BR,,B-ZE-BO,S-ZD-BR,S-ZE-BO,B-ZB-BO,B-ZE-UN,B-ZE-UN,B-ZH-UN,S-ZF-BO,B-ZD-BR,B-ZD-BR
