AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,2002.12.06 00:00,USDCAD,60,86400,BUY,ZG,0,1.56250,1.55690,560.0,1.56290,1.55720,570.0,101.786,5.36,530.0,132.2,1.56250,1.55720,1.56820,BOUNCE,2002.12.06 17:00,1,2002.12.10 15:00,1,2002.12.12 16:00,1,2002.12.13 12:00,3,6d 19h,NewYork,NA,,NA,,1.55160,BOUNCE,2002.12.13 12:00,1,2002.12.13 18:00,1,2002.12.27 15:00,1,2002.12.27 15:00,3,2w 0d,London,NA,,NA,,1.56780,BREAK,2002.12.06 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.30 16:00,BREAK,2002.12.30 18:00,1.55190,BOUNCE,2002.12.12 16:00,1,2002.12.27 15:00,1,2002.12.27 15:00,0,,2,2w 0d,NewYork,NA,,NA,,,,,,,,,,,,B-ZH-BR,S-ZB-BR,S-ZG-BO,S-ZG-BR,S-ZC-BO,S-ZF-BR,S-ZE-BR,B-ZG-BR,S-ZG-BR,S-ZC-BR
2,2002.12.07 00:00,USDCAD,60,86400,BUY,ZH,1,1.56290,1.55720,570.0,1.56950,1.55730,1220.0,214.035,1.75,560.0,134.5,1.56290,1.55730,1.57510,BREAK,2002.12.30 18:00,0,,0,,0,,0,NA,NewYork,UNTOUCHED,,NA,,1.55160,BOUNCE,2002.12.13 12:00,1,2002.12.14 01:00,1,2002.12.27 16:00,1,2002.12.30 18:00,3,2w 3d,London,NA,,NA,,1.56850,BREAK,2002.12.27 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.30 18:00,BOUNCE,2002.12.31 22:00,1.55170,BOUNCE,2002.12.13 12:00,1,2002.12.27 16:00,1,2002.12.27 16:00,0,,2,2w 0d,London,NA,,NA,,B-ZG-BO,,,,,,,,,,S-ZB-BR,S-ZG-BO,S-ZG-BR,S-ZC-BO,S-ZF-BR,S-ZE-BR,B-ZG-BR,S-ZG-BR,S-ZC-BR,B-ZF-BR
3,2002.12.10 00:00,USDCAD,60,86400,SELL,ZB,1,1.56610,1.56320,290.0,1.56500,1.55850,650.0,224.138,37.93,180.0,68.4,1.56500,1.56320,1.55670,BREAK,2002.12.10 15:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.11 17:00,BOUNCE,2002.12.11 18:00,1.56790,BOUNCE,2002.12.27 15:00,1,2003.01.03 16:00,1,2003.01.06 10:00,1,2003.01.07 16:00,3,1w 4d,NewYork,NA,,NA,,1.56140,BOUNCE,2002.12.10 09:00,1,2002.12.27 15:00,1,2002.12.27 15:00,0,,2,2w 3d,London,NA,,NA,,1.56680,BREAK,2002.12.27 15:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.27 16:00,BREAK,2002.12.27 17:00,B-ZH-BR,B-ZG-BO,,,,,,,,,S-ZG-BO,S-ZG-BR,S-ZC-BO,S-ZF-BR,S-ZE-BR,B-ZG-BR,S-ZG-BR,S-ZC-BR,B-ZF-BR,B-ZE-UN
4,2002.12.11 00:00,USDCAD,60,86400,SELL,ZG,0,1.56500,1.55850,650.0,1.56370,1.55600,770.0,118.462,20.00,520.0,153.4,1.56370,1.55850,1.55080,BOUNCE,2002.12.17 17:00,1,2002.12.27 03:00,1,2002.12.27 16:00,1,2002.12.27 16:00,3,1w 2d,NewYork,NA,,NA,,1.57020,BREAK,2002.12.27 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.30 18:00,UNTOUCHED,,1.55330,BREAK,2002.12.11 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.18 09:00,BREAK,2003.01.13 14:00,1.56890,BREAK,2002.12.27 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.30 18:00,BOUNCE,2002.12.31 22:00,S-ZB-BR,B-ZH-BR,B-ZG-BO,,,,,,,,S-ZG-BR,S-ZC-BO,S-ZF-BR,S-ZE-BR,B-ZG-BR,S-ZG-BR,S-ZC-BR,B-ZF-BR,B-ZE-UN,S-ZD-BR
5,2002.12.12 00:00,USDCAD,60,86400,SELL,ZG,0,1.56370,1.55600,770.0,1.56130,1.55250,880.0,114.286,31.17,530.0,181.7,1.56130,1.55600,1.54720,BREAK,2002.12.18 00:00,0,,0,,0,,0,NA,Asia,BREAK,2003.01.13 19:00,BREAK,2003.01.15 19:00,1.56900,BREAK,2002.12.27 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.30 18:00,BOUNCE,2002.12.31 08:00,1.55070,BOUNCE,2002.12.17 17:00,1,2002.12.27 15:00,1,2002.12.27 16:00,0,,2,1w 2d,NewYork,NA,,NA,,1.56660,BREAK,2002.12.27 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2002.12.30 10:00,NA,,S-ZG-BO,S-ZB-BR,B-ZH-BR,B-ZG-BO,,,,,,,S-ZC-BO,S-ZF-BR,S-ZE-BR,B-ZG-BR,S-ZG-BR,S-ZC-BR,B-ZF-BR,B-ZE-UN,S-ZD-BR,S-ZE-BR
6,2002.12.13 00:00,USDCAD,60,86400,SELL,ZC,1,1.56130,1.55250,880.0,1.55750,1.55170,580.0,65.909,43.18,500.0,207.7,1.55750,1.55250,1.54670,BOUNCE,2002.12.18 09:00,1,2002.12.26 22:00,1,2002.12.27 03:00,1,2002.12.27 15:00,3,1w 2d,London,NA,,NA,,1.56630,BREAK,2002.12.27 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2002.12.30 10:00,NA,,1.54750,BREAK,2002.12.17 20:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.01.13 15:00,BOUNCE,2003.01.14 16:00,1.56250,BOUNCE,2002.12.13 18:00,1,2002.12.17 20:00,1,2002.12.17 20:00,0,,2,4d 2h,NewYork,NA,,NA,,S-ZG-BR,S-ZG-BO,S-ZB-BR,B-ZH-BR,B-ZG-BO,,,,,,S-ZF-BR,S-ZE-BR,B-ZG-BR,S-ZG-BR,S-ZC-BR,B-ZF-BR,B-ZE-UN,S-ZD-BR,S-ZE-BR,B-ZE-UN
7,2002.12.18 00:00,USDCAD,60,86400,SELL,ZF,1,1.56440,1.55700,740.0,1.56190,1.54730,1460.0,197.297,33.78,490.0,174.6,1.56190,1.55700,1.54240,BREAK,2003.01.13 13:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2003.01.14 16:00,NA,,1.56930,BREAK,2002.12.27 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2002.12.30 18:00,BOUNCE,2002.12.31 08:00,1.55210,BREAK,2002.12.18 00:00,0,,0,,0,,0,NA,Asia,BREAK,2002.12.18 12:00,BREAK,2003.01.13 15:00,1.56680,BREAK,2002.12.27 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2002.12.30 10:00,NA,,S-ZC-BO,S-ZG-BR,S-ZG-BO,S-ZB-BR,B-ZH-BR,B-ZG-BO,,,,,S-ZE-BR,B-ZG-BR,S-ZG-BR,S-ZC-BR,B-ZF-BR,B-ZE-UN,S-ZD-BR,S-ZE-BR,B-ZE-UN,S-ZB-BO
8,2002.12.19 00:00,USDCAD,60,86400,SELL,ZE,1,1.56190,1.54730,1460.0,1.55590,1.54510,1080.0,73.973,41.10,860.0,344.6,1.55590,1.54730,1.53650,BREAK,2003.01.15 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.01.23 15:00,BOUNCE,2003.01.27 19:00,1.57050,BREAK,2002.12.27 17:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2003.01.02 11:00,NA,,1.53870,BREAK,2003.01.14 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.01.23 12:00,BREAK,2003.01.25 00:00,1.56450,BREAK,2002.12.27 03:00,0,,0,,0,,0,NA,Asia,BREAK,2002.12.30 18:00,UNTOUCHED,,S-ZF-BR,S-ZC-BO,S-ZG-BR,S-ZG-BO,S-ZB-BR,B-ZH-BR,B-ZG-BO,,,,B-ZG-BR,S-ZG-BR,S-ZC-BR,B-ZF-BR,B-ZE-UN,S-ZD-BR,S-ZE-BR,B-ZE-UN,S-ZB-BO,S-ZB-BR
9,2002.12.21 00:00,USDCAD,60,86400,BUY,ZG,0,1.55520,1.54530,990.0,1.55570,1.54620,950.0,95.960,9.09,900.0,233.6,1.55520,1.54620,1.56470,BREAK,2002.12.27 03:00,0,,0,,0,,0,NA,Asia,BREAK,2002.12.30 18:00,UNTOUCHED,,1.53630,BREAK,2003.01.15 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.01.23 15:00,BOUNCE,2003.01.27 19:00,1.56420,BREAK,2002.12.27 03:00,0,,0,,0,,0,NA,Asia,BREAK,2002.12.30 18:00,UNTOUCHED,,1.53720,BREAK,2003.01.14 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.01.23 12:00,BOUNCE,2003.01.28 05:00,S-ZE-BR,S-ZF-BR,S-ZC-BO,S-ZG-BR,S-ZG-BO,S-ZB-BR,B-ZH-BR,B-ZG-BO,,,S-ZG-BR,S-ZC-BR,B-ZF-BR,B-ZE-UN,S-ZD-BR,S-ZE-BR,B-ZE-UN,S-ZB-BO,S-ZB-BR,S-ZB-BO
10,2002.12.25 00:00,USDCAD,60,86400,SELL,ZG,0,1.55310,1.54750,560.0,1.55250,1.54700,550.0,98.214,10.71,500.0,132.2,1.55250,1.54750,1.54200,BREAK,2003.01.13 14:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2003.01.15 03:00,NA,,1.55810,BREAK,2002.12.26 23:00,0,,0,,0,,0,NA,Other,BREAK,2002.12.27 03:00,BOUNCE,2002.12.27 15:00,1.54250,BREAK,2003.01.13 11:00,0,,0,,0,,0,NA,London,BOUNCE,2003.01.14 16:00,NA,,1.55750,BREAK,2002.12.26 22:00,0,,0,,0,,0,NA,Other,BREAK,2002.12.27 03:00,BREAK,2002.12.27 16:00,B-ZG-BR,S-ZE-BR,S-ZF-BR,S-ZC-BO,S-ZG-BR,S-ZG-BO,S-ZB-BR,B-ZH-BR,B-ZG-BO,,S-ZC-BR,B-ZF-BR,B-ZE-UN,S-ZD-BR,S-ZE-BR,B-ZE-UN,S-ZB-BO,S-ZB-BR,S-ZB-BO,S-ZE-BR
