AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,1999.11.06 00:00,EURJPY,60,86400,BUY,ZG,0,110.620,108.240,2380.0,110.930,108.580,2350.0,98.739,14.29,2040.0,561.7,110.620,108.580,112.970,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,106.200,BREAK,1999.11.25 05:00,0,,0,,0,,0,NA,Asia,BREAK,1999.11.26 18:00,BOUNCE,1999.12.06 15:00,112.660,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,106.540,BREAK,1999.11.24 15:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 18:00,BOUNCE,1999.12.06 16:00,,,,,,,,,,,S-ZC-BO,S-ZO-BO,B-ZG-UN,S-ZB-BR,B-ZF-BO,B-ZB-UN,S-ZB-BR,S-ZF-UN,S-ZC-UN,S-ZG-UN
2,1999.11.10 00:00,EURJPY,60,86400,SELL,ZC,1,111.170,109.040,2130.0,109.620,108.870,750.0,35.211,72.77,580.0,502.7,109.620,109.040,108.290,BOUNCE,1999.11.12 15:00,1,1999.11.16 15:00,1,1999.11.17 11:00,0,,2,4d 20h,NewYork,NA,,NA,,111.750,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,108.460,BREAK,1999.11.12 11:00,0,,0,,0,,0,NA,London,BREAK,1999.11.23 17:00,BREAK,1999.11.23 21:00,110.200,BOUNCE,1999.11.17 11:00,1,1999.11.22 14:00,1,1999.11.22 14:00,0,,2,5d 3h,London,NA,,NA,,B-ZG-UN,,,,,,,,,,S-ZO-BO,B-ZG-UN,S-ZB-BR,B-ZF-BO,B-ZB-UN,S-ZB-BR,S-ZF-UN,S-ZC-UN,S-ZG-UN,S-ZC-UN
3,1999.11.11 00:00,EURJPY,60,86400,SELL,ZO,0,109.620,108.870,750.0,109.520,108.760,760.0,101.333,13.33,650.0,177.0,109.520,108.870,108.110,BOUNCE,1999.11.12 15:00,1,1999.11.16 14:00,1,1999.11.17 11:00,1,1999.11.18 12:00,3,5d 21h,NewYork,NA,,NA,,110.270,BOUNCE,1999.11.18 12:00,1,1999.11.18 18:00,1,1999.11.22 16:00,1,1999.11.22 16:00,3,4d 4h,London,NA,,NA,,108.220,BREAK,1999.11.12 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.23 14:00,NA,,110.170,BOUNCE,1999.11.17 11:00,1,1999.11.22 16:00,1,1999.11.22 16:00,0,,2,5d 5h,London,NA,,NA,,S-ZC-BO,B-ZG-UN,,,,,,,,,B-ZG-UN,S-ZB-BR,B-ZF-BO,B-ZB-UN,S-ZB-BR,S-ZF-UN,S-ZC-UN,S-ZG-UN,S-ZC-UN,B-ZC-BR
4,1999.11.12 00:00,EURJPY,60,86400,BUY,ZG,1,109.520,108.760,760.0,109.990,108.990,1000.0,131.579,30.26,530.0,179.4,109.520,108.990,110.520,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,108.230,BREAK,1999.11.12 15:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.23 08:00,BREAK,1999.11.23 19:00,110.050,BREAK,1999.11.17 11:00,0,,0,,0,,0,NA,London,UNTOUCHED,,NA,,108.460,BREAK,1999.11.12 11:00,0,,0,,0,,0,NA,London,BOUNCE,1999.11.16 03:00,NA,,S-ZO-BO,S-ZC-BO,B-ZG-UN,,,,,,,,S-ZB-BR,B-ZF-BO,B-ZB-UN,S-ZB-BR,S-ZF-UN,S-ZC-UN,S-ZG-UN,S-ZC-UN,B-ZC-BR,B-ZE-BR
5,1999.11.13 00:00,EURJPY,60,86400,SELL,ZB,1,109.990,108.990,1000.0,109.330,108.030,1300.0,130.000,66.00,340.0,236.0,109.330,108.990,107.690,BREAK,1999.11.23 08:00,0,,0,,0,,0,NA,London,BREAK,1999.11.23 19:00,BREAK,1999.11.23 21:00,110.330,BOUNCE,1999.11.18 12:00,1,1999.11.18 15:00,1,1999.11.18 20:00,1,1999.11.23 08:00,3,4d 20h,London,NA,,NA,,108.650,BREAK,1999.11.13 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,1999.11.15 03:00,NA,,109.670,BREAK,1999.11.17 11:00,0,,0,,0,,0,NA,London,BOUNCE,1999.11.17 12:00,NA,,B-ZG-UN,S-ZO-BO,S-ZC-BO,B-ZG-UN,,,,,,,B-ZF-BO,B-ZB-UN,S-ZB-BR,S-ZF-UN,S-ZC-UN,S-ZG-UN,S-ZC-UN,B-ZC-BR,B-ZE-BR,S-ZB-BO
6,1999.11.17 00:00,EURJPY,60,86400,BUY,ZF,1,108.810,107.910,900.0,109.580,108.240,1340.0,148.889,36.67,570.0,212.4,108.810,108.240,110.150,BOUNCE,1999.11.17 11:00,1,1999.11.18 18:00,1,1999.11.23 08:00,1,1999.11.23 17:00,3,6d 6h,London,NA,,NA,,107.340,BREAK,1999.11.23 17:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.24 00:00,NA,,109.380,BREAK,1999.11.17 08:00,0,,0,,0,,0,NA,London,BREAK,1999.11.17 13:00,UNTOUCHED,,107.670,BREAK,1999.11.23 08:00,0,,0,,0,,0,NA,London,BREAK,1999.11.23 20:00,BREAK,1999.11.24 19:00,S-ZB-BR,B-ZG-UN,S-ZO-BO,S-ZC-BO,B-ZG-UN,,,,,,B-ZB-UN,S-ZB-BR,S-ZF-UN,S-ZC-UN,S-ZG-UN,S-ZC-UN,B-ZC-BR,B-ZE-BR,S-ZB-BO,B-ZH-BO
7,1999.11.18 00:00,EURJPY,60,86400,BUY,ZB,1,109.580,108.240,1340.0,110.240,108.860,1380.0,102.985,46.27,720.0,316.2,109.580,108.860,110.960,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,107.520,BOUNCE,1999.11.23 08:00,0,,0,,0,,0,NA,London,NA,,NA,,110.300,BOUNCE,1999.11.18 12:00,1,1999.11.22 16:00,1,1999.11.23 08:00,0,,2,4d 20h,London,NA,,NA,,108.140,BREAK,1999.11.22 16:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.23 14:00,NA,,B-ZF-BO,S-ZB-BR,B-ZG-UN,S-ZO-BO,S-ZC-BO,B-ZG-UN,,,,,S-ZB-BR,S-ZF-UN,S-ZC-UN,S-ZG-UN,S-ZC-UN,B-ZC-BR,B-ZE-BR,S-ZB-BO,B-ZH-BO,B-ZO-BR
8,1999.11.25 00:00,EURJPY,60,86400,SELL,ZB,1,108.250,106.760,1490.0,107.650,106.260,1390.0,93.289,40.27,890.0,351.6,107.650,106.760,105.370,BREAK,1999.11.26 11:00,0,,0,,0,,0,NA,London,BREAK,1999.11.26 18:00,BREAK,1999.11.26 19:00,109.140,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,105.870,BREAK,1999.11.26 09:00,0,,0,,0,,0,NA,London,BREAK,1999.11.26 16:00,BREAK,1999.11.26 18:00,108.540,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZB-UN,B-ZF-BO,S-ZB-BR,B-ZG-UN,S-ZO-BO,S-ZC-BO,B-ZG-UN,,,,S-ZF-UN,S-ZC-UN,S-ZG-UN,S-ZC-UN,B-ZC-BR,B-ZE-BR,S-ZB-BO,B-ZH-BO,B-ZO-BR,S-ZO-BR
9,1999.11.27 00:00,EURJPY,60,86400,SELL,ZF,1,106.930,106.010,920.0,106.610,102.480,4130.0,448.913,34.78,600.0,217.1,106.610,106.010,101.880,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,107.530,BOUNCE,2000.01.05 12:00,0,,0,,0,,0,NA,London,NA,,NA,,105.410,BREAK,1999.11.27 00:00,0,,0,,0,,0,NA,Asia,BREAK,1999.11.27 01:00,BREAK,1999.11.29 02:00,107.210,BREAK,2000.01.05 11:00,0,,0,,0,,0,NA,London,BREAK,2000.01.06 03:00,BREAK,2000.01.06 14:00,S-ZB-BR,B-ZB-UN,B-ZF-BO,S-ZB-BR,B-ZG-UN,S-ZO-BO,S-ZC-BO,B-ZG-UN,,,S-ZC-UN,S-ZG-UN,S-ZC-UN,B-ZC-BR,B-ZE-BR,S-ZB-BO,B-ZH-BO,B-ZO-BR,S-ZO-BR,B-ZO-BR
10,1999.12.01 00:00,EURJPY,60,86400,SELL,ZC,1,105.800,102.300,3500.0,104.040,102.220,1820.0,52.000,50.29,1740.0,826.0,104.040,102.300,100.480,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,107.540,BREAK,2000.01.05 12:00,0,,0,,0,,0,NA,London,BOUNCE,2000.01.14 18:00,NA,,100.560,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,105.780,BOUNCE,1999.12.06 18:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,S-ZF-UN,S-ZB-BR,B-ZB-UN,B-ZF-BO,S-ZB-BR,B-ZG-UN,S-ZO-BO,S-ZC-BO,B-ZG-UN,,S-ZG-UN,S-ZC-UN,B-ZC-BR,B-ZE-BR,S-ZB-BO,B-ZH-BO,B-ZO-BR,S-ZO-BR,B-ZO-BR,S-ZF-UN
