AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,2003.08.20 00:00,AUDUSD,60,86400,SELL,ZC,1,0.66240,0.65530,710.0,0.65840,0.65250,590.0,83.099,56.34,310.0,167.6,0.65840,0.65530,0.64940,BOUNCE,2003.08.22 11:00,1,2003.09.09 15:00,1,2003.09.11 10:00,1,2003.09.15 18:00,3,3w 3d,London,NA,,NA,,0.66550,BREAK,2003.09.15 18:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2003.09.18 18:00,NA,,0.65220,BREAK,2003.08.21 19:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2003.08.22 11:00,NA,,0.66150,BOUNCE,2003.08.20 17:00,1,2003.08.21 19:00,1,2003.08.21 19:00,0,,2,1d 2h,NewYork,NA,,NA,,,,,,,,,,,,B-ZF-BO,S-ZF-BR,S-ZC-BO,S-ZB-UN,S-ZO-UN,B-ZB-BR,S-ZB-UN,S-ZE-UN,B-ZH-BR,B-ZB-BR
2,2003.08.21 00:00,AUDUSD,60,86400,BUY,ZF,1,0.65840,0.65250,590.0,0.66230,0.65400,830.0,140.678,25.42,440.0,139.2,0.65840,0.65400,0.66670,BOUNCE,2003.09.15 18:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,0.64810,BOUNCE,2003.08.22 16:00,1,2003.09.09 16:00,1,2003.09.12 15:00,1,2003.09.15 18:00,3,3w 3d,NewYork,NA,,NA,,0.66280,BREAK,2003.09.12 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2003.09.16 12:00,NA,,0.64960,BREAK,2003.08.22 11:00,0,,0,,0,,0,NA,London,BREAK,2003.08.26 14:00,BREAK,2003.08.27 10:00,S-ZC-BO,,,,,,,,,,S-ZF-BR,S-ZC-BO,S-ZB-UN,S-ZO-UN,B-ZB-BR,S-ZB-UN,S-ZE-UN,B-ZH-BR,B-ZB-BR,B-ZF-BO
3,2003.08.22 00:00,AUDUSD,60,86400,SELL,ZF,0,0.66230,0.65400,830.0,0.66110,0.65110,1000.0,120.482,14.46,710.0,195.9,0.66110,0.65400,0.64400,BREAK,2003.08.26 14:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2003.08.29 09:00,NA,,0.66940,BREAK,2003.09.18 16:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.22 01:00,BOUNCE,2003.09.23 09:00,0.64690,BREAK,2003.08.26 04:00,0,,0,,0,,0,NA,Asia,BREAK,2003.08.27 11:00,UNTOUCHED,,0.66820,BREAK,2003.09.18 15:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.22 01:00,BOUNCE,2003.09.24 00:00,B-ZF-BO,S-ZC-BO,,,,,,,,,S-ZC-BO,S-ZB-UN,S-ZO-UN,B-ZB-BR,S-ZB-UN,S-ZE-UN,B-ZH-BR,B-ZB-BR,B-ZF-BO,B-ZF-BR
4,2003.08.23 00:00,AUDUSD,60,86400,SELL,ZC,1,0.66110,0.65110,1000.0,0.65500,0.64730,770.0,77.000,61.00,390.0,236.0,0.65500,0.65110,0.64340,BOUNCE,2003.08.26 14:00,1,2003.09.08 18:00,1,2003.09.09 19:00,1,2003.09.15 17:00,3,2w 6d,NewYork,NA,,NA,,0.66500,BREAK,2003.09.15 17:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2003.09.18 18:00,NA,,0.64720,BREAK,2003.08.26 04:00,0,,0,,0,,0,NA,Asia,BOUNCE,2003.08.26 18:00,NA,,0.65890,BOUNCE,2003.09.09 19:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,S-ZF-BR,B-ZF-BO,S-ZC-BO,,,,,,,,S-ZB-UN,S-ZO-UN,B-ZB-BR,S-ZB-UN,S-ZE-UN,B-ZH-BR,B-ZB-BR,B-ZF-BO,B-ZF-BR,S-ZO-UN
5,2003.08.28 00:00,AUDUSD,60,86400,SELL,ZB,1,0.65040,0.64210,830.0,0.64500,0.63670,830.0,100.000,65.06,290.0,195.9,0.64500,0.64210,0.63380,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.65330,BREAK,2003.09.09 14:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.09 17:00,BOUNCE,2003.09.10 07:00,0.63920,BREAK,2003.08.28 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2003.08.28 04:00,NA,,0.64790,BOUNCE,2003.08.29 18:00,1,2003.09.02 15:00,1,2003.09.02 15:00,0,,2,3d 21h,NewYork,NA,,NA,,S-ZC-BO,S-ZF-BR,B-ZF-BO,S-ZC-BO,,,,,,,S-ZO-UN,B-ZB-BR,S-ZB-UN,S-ZE-UN,B-ZH-BR,B-ZB-BR,B-ZF-BO,B-ZF-BR,S-ZO-UN,B-ZE-BR
6,2003.08.29 00:00,AUDUSD,60,86400,SELL,ZO,0,0.64500,0.63670,830.0,0.64220,0.63540,680.0,81.928,33.73,550.0,195.9,0.64220,0.63670,0.62990,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.65050,BREAK,2003.09.08 18:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.09 16:00,BREAK,2003.09.12 15:00,0.63120,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.64770,BREAK,2003.08.29 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.09 15:00,BREAK,2003.09.09 19:00,S-ZB-UN,S-ZC-BO,S-ZF-BR,B-ZF-BO,S-ZC-BO,,,,,,B-ZB-BR,S-ZB-UN,S-ZE-UN,B-ZH-BR,B-ZB-BR,B-ZF-BO,B-ZF-BR,S-ZO-UN,B-ZE-BR,B-ZF-BR
7,2003.08.30 00:00,AUDUSD,60,86400,BUY,ZB,1,0.64220,0.63540,680.0,0.64980,0.63920,1060.0,155.882,55.88,300.0,160.5,0.64220,0.63920,0.65280,BREAK,2003.09.09 14:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.09 16:00,BREAK,2003.09.09 19:00,0.63240,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.64520,BREAK,2003.08.30 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2003.09.01 11:00,NA,,0.63620,BOUNCE,2003.09.02 22:00,1,2003.09.05 11:00,1,2003.09.05 11:00,0,,2,2d 13h,Other,NA,,NA,,S-ZO-UN,S-ZB-UN,S-ZC-BO,S-ZF-BR,B-ZF-BO,S-ZC-BO,,,,,S-ZB-UN,S-ZE-UN,B-ZH-BR,B-ZB-BR,B-ZF-BO,B-ZF-BR,S-ZO-UN,B-ZE-BR,B-ZF-BR,S-ZH-BR
8,2003.09.03 00:00,AUDUSD,60,86400,SELL,ZB,1,0.64850,0.64420,430.0,0.64630,0.63550,1080.0,251.163,51.16,210.0,101.5,0.64630,0.64420,0.63340,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.65060,BOUNCE,2003.09.08 18:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,0.64210,BREAK,2003.09.03 00:00,0,,0,,0,,0,NA,Asia,BREAK,2003.09.03 01:00,BREAK,2003.09.03 02:00,0.64840,BOUNCE,2003.09.05 19:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,B-ZB-BR,S-ZO-UN,S-ZB-UN,S-ZC-BO,S-ZF-BR,B-ZF-BO,S-ZC-BO,,,,S-ZE-UN,B-ZH-BR,B-ZB-BR,B-ZF-BO,B-ZF-BR,S-ZO-UN,B-ZE-BR,B-ZF-BR,S-ZH-BR,S-ZO-BO
9,2003.09.04 00:00,AUDUSD,60,86400,SELL,ZE,1,0.64630,0.63550,1080.0,0.64170,0.63470,700.0,64.815,42.59,620.0,254.9,0.64170,0.63550,0.62850,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.65250,BREAK,2003.09.09 13:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.11 10:00,BOUNCE,2003.09.17 08:00,0.62930,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.64790,BREAK,2003.09.05 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.09 16:00,BREAK,2003.09.12 15:00,S-ZB-UN,B-ZB-BR,S-ZO-UN,S-ZB-UN,S-ZC-BO,S-ZF-BR,B-ZF-BO,S-ZC-BO,,,B-ZH-BR,B-ZB-BR,B-ZF-BO,B-ZF-BR,S-ZO-UN,B-ZE-BR,B-ZF-BR,S-ZH-BR,S-ZO-BO,B-ZC-BO
10,2003.09.05 00:00,AUDUSD,60,86400,BUY,ZH,0,0.64170,0.63470,700.0,0.64360,0.63690,670.0,95.714,31.43,480.0,165.2,0.64170,0.63690,0.64840,BREAK,2003.09.05 19:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.09 14:00,BREAK,2003.09.09 19:00,0.62990,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,0.64650,BREAK,2003.09.05 15:00,0,,0,,0,,0,NA,NewYork,BREAK,2003.09.09 14:00,BREAK,2003.09.09 16:00,0.63210,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,S-ZE-UN,S-ZB-UN,B-ZB-BR,S-ZO-UN,S-ZB-UN,S-ZC-BO,S-ZF-BR,B-ZF-BO,S-ZC-BO,,B-ZB-BR,B-ZF-BO,B-ZF-BR,S-ZO-UN,B-ZE-BR,B-ZF-BR,S-ZH-BR,S-ZO-BO,B-ZC-BO,S-ZF-BR
