AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,1999.11.05 00:00,USDJPY,60,86400,BUY,ZF,1,105.570,104.350,1220.0,106.650,104.620,2030.0,166.393,0.00,950.0,287.9,105.570,104.620,107.600,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,103.400,BREAK,1999.11.26 18:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 19:00,BOUNCE,1999.11.29 02:00,106.520,BOUNCE,1999.11.19 17:00,1,1999.11.26 16:00,1,1999.11.26 18:00,0,,2,1w 0d,NewYork,NA,,NA,,103.670,BREAK,1999.11.26 16:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 19:00,BREAK,1999.11.26 21:00,,,,,,,,,,,S-ZD-BO,S-ZD-BO,S-ZH-BR,B-ZG-BO,B-ZF-UN,B-ZF-UN,B-ZO-UN,B-ZD-UN,B-ZO-UN,S-ZB-UN
2,1999.11.09 00:00,USDJPY,60,86400,SELL,ZD,1,106.410,105.120,1290.0,105.540,104.730,810.0,62.791,0.00,420.0,304.4,105.540,105.120,104.310,BOUNCE,1999.11.23 08:00,0,,0,,0,,0,NA,London,NA,,NA,,106.830,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,104.700,BOUNCE,1999.11.10 05:00,1,1999.11.16 18:00,0,,0,,1,6d 13h,Asia,NA,,NA,,105.960,BREAK,1999.11.16 18:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.22 09:00,NA,,B-ZF-UN,,,,,,,,,,S-ZD-BO,S-ZH-BR,B-ZG-BO,B-ZF-UN,B-ZF-UN,B-ZO-UN,B-ZD-UN,B-ZO-UN,S-ZB-UN,S-ZE-UN
3,1999.11.09 00:00,USDJPY,60,86400,SELL,ZD,1,106.410,105.120,1290.0,105.540,104.730,810.0,62.791,0.00,420.0,304.4,105.540,105.120,104.310,BOUNCE,1999.11.23 08:00,0,,0,,0,,0,NA,London,NA,,NA,,106.830,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,104.700,BOUNCE,1999.11.10 05:00,1,1999.11.16 18:00,0,,0,,1,6d 13h,Asia,NA,,NA,,105.960,BREAK,1999.11.16 18:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.22 09:00,NA,,S-ZD-BO,B-ZF-UN,,,,,,,,,S-ZH-BR,B-ZG-BO,B-ZF-UN,B-ZF-UN,B-ZO-UN,B-ZD-UN,B-ZO-UN,S-ZB-UN,S-ZE-UN,S-ZE-UN
4,1999.11.10 00:00,USDJPY,60,86400,SELL,ZH,0,105.540,104.730,810.0,105.250,104.370,880.0,108.642,0.00,520.0,191.2,105.250,104.730,103.850,BREAK,1999.11.26 11:00,0,,0,,0,,0,NA,London,BREAK,1999.11.26 18:00,BREAK,1999.11.26 19:00,106.060,BREAK,1999.11.17 10:00,0,,0,,0,,0,NA,London,BOUNCE,1999.11.19 19:00,NA,,104.210,BOUNCE,1999.11.23 08:00,0,,0,,0,,0,NA,London,NA,,NA,,105.770,BREAK,1999.11.16 15:00,0,,0,,0,,0,NA,NewYork,BOUNCE,1999.11.17 11:00,NA,,S-ZD-BO,S-ZD-BO,B-ZF-UN,,,,,,,,B-ZG-BO,B-ZF-UN,B-ZF-UN,B-ZO-UN,B-ZD-UN,B-ZO-UN,S-ZB-UN,S-ZE-UN,S-ZE-UN,B-ZB-BO
5,1999.11.11 00:00,USDJPY,60,86400,BUY,ZG,0,105.250,104.370,880.0,105.470,104.450,1020.0,115.909,0.00,800.0,207.7,105.250,104.450,106.270,BOUNCE,1999.11.17 11:00,1,1999.11.22 18:00,1,1999.11.26 16:00,1,1999.11.26 16:00,3,1w 2d,London,NA,,NA,,103.570,BREAK,1999.11.26 16:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 19:00,BREAK,1999.11.26 20:00,106.050,BREAK,1999.11.17 09:00,0,,0,,0,,0,NA,London,UNTOUCHED,,NA,,103.650,BREAK,1999.11.26 16:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 19:00,BREAK,1999.11.26 20:00,S-ZH-BR,S-ZD-BO,S-ZD-BO,B-ZF-UN,,,,,,,B-ZF-UN,B-ZF-UN,B-ZO-UN,B-ZD-UN,B-ZO-UN,S-ZB-UN,S-ZE-UN,S-ZE-UN,B-ZB-BO,S-ZG-BR
6,1999.11.16 00:00,USDJPY,60,86400,BUY,ZF,1,105.370,104.570,800.0,106.010,104.750,1260.0,157.500,0.00,620.0,188.8,105.370,104.750,106.630,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,103.950,BREAK,1999.11.26 11:00,0,,0,,0,,0,NA,London,BREAK,1999.11.26 18:00,BREAK,1999.11.26 19:00,105.990,BREAK,1999.11.17 00:00,0,,0,,0,,0,NA,Asia,UNTOUCHED,,NA,,104.130,BOUNCE,1999.11.23 09:00,0,,0,,0,,0,NA,London,NA,,NA,,B-ZG-BO,S-ZH-BR,S-ZD-BO,S-ZD-BO,B-ZF-UN,,,,,,B-ZF-UN,B-ZO-UN,B-ZD-UN,B-ZO-UN,S-ZB-UN,S-ZE-UN,S-ZE-UN,B-ZB-BO,S-ZG-BR,S-ZG-UN
7,1999.11.16 00:00,USDJPY,60,86400,BUY,ZF,1,105.370,104.570,800.0,106.010,104.750,1260.0,157.500,0.00,620.0,188.8,105.370,104.750,106.630,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,103.950,BREAK,1999.11.26 11:00,0,,0,,0,,0,NA,London,BREAK,1999.11.26 18:00,BREAK,1999.11.26 19:00,105.990,BREAK,1999.11.17 00:00,0,,0,,0,,0,NA,Asia,UNTOUCHED,,NA,,104.130,BOUNCE,1999.11.23 09:00,0,,0,,0,,0,NA,London,NA,,NA,,B-ZF-UN,B-ZG-BO,S-ZH-BR,S-ZD-BO,S-ZD-BO,B-ZF-UN,,,,,B-ZO-UN,B-ZD-UN,B-ZO-UN,S-ZB-UN,S-ZE-UN,S-ZE-UN,B-ZB-BO,S-ZG-BR,S-ZG-UN,B-ZB-BR
8,1999.11.17 00:00,USDJPY,60,86400,BUY,ZO,0,106.010,104.750,1260.0,106.300,104.990,1310.0,103.968,0.00,1020.0,297.4,106.010,104.990,107.320,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,103.730,BREAK,1999.11.26 16:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 19:00,BREAK,1999.11.26 21:00,107.030,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,103.970,BREAK,1999.11.26 11:00,0,,0,,0,,0,NA,London,BREAK,1999.11.26 18:00,BREAK,1999.11.26 21:00,B-ZF-UN,B-ZF-UN,B-ZG-BO,S-ZH-BR,S-ZD-BO,S-ZD-BO,B-ZF-UN,,,,B-ZD-UN,B-ZO-UN,S-ZB-UN,S-ZE-UN,S-ZE-UN,B-ZB-BO,S-ZG-BR,S-ZG-UN,B-ZB-BR,B-ZB-BR
9,1999.11.19 00:00,USDJPY,60,86400,BUY,ZD,1,105.980,105.330,650.0,106.580,105.730,850.0,130.769,0.00,250.0,153.4,105.980,105.730,106.830,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,105.080,BOUNCE,1999.11.22 14:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,106.230,BREAK,1999.11.20 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,1999.11.22 09:00,NA,,105.480,BREAK,1999.11.22 14:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.22 15:00,BREAK,1999.11.22 16:00,B-ZO-UN,B-ZF-UN,B-ZF-UN,B-ZG-BO,S-ZH-BR,S-ZD-BO,S-ZD-BO,B-ZF-UN,,,B-ZO-UN,S-ZB-UN,S-ZE-UN,S-ZE-UN,B-ZB-BO,S-ZG-BR,S-ZG-UN,B-ZB-BR,B-ZB-BR,S-ZB-BO
10,1999.11.25 00:00,USDJPY,60,86400,BUY,ZO,0,104.770,104.050,720.0,104.980,104.090,890.0,123.611,0.00,680.0,169.9,104.770,104.090,105.660,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,103.370,BREAK,1999.11.26 18:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 19:00,BREAK,1999.11.26 20:00,105.450,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,103.410,BREAK,1999.11.26 18:00,0,,0,,0,,0,NA,NewYork,BREAK,1999.11.26 19:00,BREAK,1999.11.26 20:00,B-ZD-UN,B-ZO-UN,B-ZF-UN,B-ZF-UN,B-ZG-BO,S-ZH-BR,S-ZD-BO,S-ZD-BO,B-ZF-UN,,S-ZB-UN,S-ZE-UN,S-ZE-UN,B-ZB-BO,S-ZG-BR,S-ZG-UN,B-ZB-BR,B-ZB-BR,S-ZB-BO,S-ZB-BO
