AngleID,FormTime,Symbol,TF,UnitSeconds,Dir,Class,Confirmed,U2_High,U2_Low,U2_Range,U1_High,U1_Low,U1_Range,Ratio_U1_U2_pct,Corr_pct,L_points,B_points,DiagTop,DiagBot,U1X1_Level,U1X1_React,U1X1_TouchTime,U1X1_TP1_Hit,U1X1_TP1_Time,U1X1_TP2_Hit,U1X1_TP2_Time,U1X1_TP3_Hit,U1X1_TP3_Time,U1X1_MaxTP,U1X1_Dur,U1X1_Session,U1X1_X2_React,U1X1_X2_Time,U1X1_X3_React,U1X1_X3_Time,U2X1_Level,U2X1_React,U2X1_TouchTime,U2X1_TP1_Hit,U2X1_TP1_Time,U2X1_TP2_Hit,U2X1_TP2_Time,U2X1_TP3_Hit,U2X1_TP3_Time,U2X1_MaxTP,U2X1_Dur,U2X1_Session,U2X1_X2_React,U2X1_X2_Time,U2X1_X3_React,U2X1_X3_Time,DLX1_Level,DLX1_React,DLX1_TouchTime,DLX1_TP1_Hit,DLX1_TP1_Time,DLX1_TP2_Hit,DLX1_TP2_Time,DLX1_TP3_Hit,DLX1_TP3_Time,DLX1_MaxTP,DLX1_Dur,DLX1_Session,DLX1_X2_React,DLX1_X2_Time,DLX1_X3_React,DLX1_X3_Time,DRX1_Level,DRX1_React,DRX1_TouchTime,DRX1_TP1_Hit,DRX1_TP1_Time,DRX1_TP2_Hit,DRX1_TP2_Time,DRX1_TP3_Hit,DRX1_TP3_Time,DRX1_MaxTP,DRX1_Dur,DRX1_Session,DRX1_X2_React,DRX1_X2_Time,DRX1_X3_React,DRX1_X3_Time,Left_1,Left_2,Left_3,Left_4,Left_5,Left_6,Left_7,Left_8,Left_9,Left_10,Right_1,Right_2,Right_3,Right_4,Right_5,Right_6,Right_7,Right_8,Right_9,Right_10
1,2010.11.06 00:00,GBPJPY,60,86400,BUY,ZO,0,131.491,130.103,1388.0,131.986,130.479,1507.0,108.573,27.09,1012.0,327.6,131.491,130.479,132.998,BOUNCE,2010.11.10 21:00,1,2010.11.12 10:00,1,2010.11.30 16:00,0,,2,2w 5d,Other,NA,,NA,,129.091,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,132.503,BREAK,2010.11.10 16:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2010.11.16 18:00,NA,,129.467,BOUNCE,2010.11.30 16:00,1,2010.12.08 14:00,1,2010.12.08 14:00,0,,2,1w 0d,NewYork,NA,,NA,,,,,,,,,,,,S-ZC-PE,B-ZB-BR,B-ZE-BO,B-ZF-UN,S-ZB-BR,B-ZC-BR,S-ZF-BR,B-ZF-BO,B-ZO-UN,S-ZC-BR
2,2010.11.10 00:00,GBPJPY,60,86400,SELL,ZC,1,131.560,130.524,1036.0,131.058,129.819,1239.0,119.595,48.46,534.0,244.5,131.058,130.524,129.285,PENDING,2010.12.21 15:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,132.094,BOUNCE,2010.11.10 14:00,1,2010.11.12 10:00,1,2010.11.30 16:00,1,2010.12.21 15:00,3,5w 6d,NewYork,NA,,NA,,129.990,BREAK,2010.11.30 16:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2010.11.30 18:00,NA,,131.592,BREAK,2010.11.10 14:00,0,,0,,0,,0,NA,NewYork,BREAK,2010.11.10 15:00,BOUNCE,2010.11.10 17:00,B-ZO-BO,,,,,,,,,,B-ZB-BR,B-ZE-BO,B-ZF-UN,S-ZB-BR,B-ZC-BR,S-ZF-BR,B-ZF-BO,B-ZO-UN,S-ZC-BR,S-ZG-BR
3,2010.11.11 00:00,GBPJPY,60,86400,BUY,ZB,1,131.058,129.819,1239.0,133.035,130.338,2697.0,217.676,41.89,720.0,292.4,131.058,130.338,133.755,BREAK,2010.11.18 18:00,0,,0,,0,,0,NA,NewYork,UNTOUCHED,,NA,,129.099,BREAK,2010.12.22 12:00,0,,0,,0,,0,NA,London,BREAK,2010.12.23 06:00,BOUNCE,2010.12.23 16:00,131.778,BREAK,2010.11.11 00:00,0,,0,,0,,0,NA,Asia,BREAK,2010.11.11 05:00,BOUNCE,2010.11.12 03:00,129.618,BOUNCE,2010.11.30 16:00,1,2010.12.08 04:00,1,2010.12.08 04:00,0,,2,1w 0d,NewYork,NA,,NA,,S-ZC-PE,B-ZO-BO,,,,,,,,,B-ZE-BO,B-ZF-UN,S-ZB-BR,B-ZC-BR,S-ZF-BR,B-ZF-BO,B-ZO-UN,S-ZC-BR,S-ZG-BR,S-ZF-BR
4,2010.11.12 00:00,GBPJPY,60,86400,BUY,ZE,1,133.035,130.338,2697.0,133.226,132.243,983.0,36.448,70.63,792.0,636.5,133.035,132.243,134.018,BOUNCE,2010.11.18 19:00,1,2010.11.23 17:00,1,2010.11.23 17:00,1,2010.11.30 16:00,3,1w 4d,NewYork,NA,,NA,,129.546,BOUNCE,2010.11.30 16:00,1,2010.12.01 16:00,0,,0,,1,1d 0h,NewYork,NA,,NA,,133.827,BOUNCE,2010.11.18 18:00,1,2010.11.23 17:00,1,2010.11.30 16:00,0,,2,1w 4d,NewYork,NA,,NA,,131.451,BOUNCE,2010.11.12 10:00,1,2010.11.18 18:00,1,2010.11.18 18:00,0,,2,6d 8h,London,NA,,NA,,B-ZB-BR,S-ZC-PE,B-ZO-BO,,,,,,,,B-ZF-UN,S-ZB-BR,B-ZC-BR,S-ZF-BR,B-ZF-BO,B-ZO-UN,S-ZC-BR,S-ZG-BR,S-ZF-BR,S-ZF-BR
5,2010.11.19 00:00,GBPJPY,60,86400,BUY,ZF,1,132.954,132.182,772.0,134.192,132.214,1978.0,256.218,4.15,740.0,182.2,132.954,132.214,134.932,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,131.442,BOUNCE,2010.11.23 17:00,1,2010.12.08 17:00,0,,0,,1,2w 1d,NewYork,NA,,NA,,133.694,BREAK,2010.11.19 00:00,0,,0,,0,,0,NA,Asia,UNTOUCHED,,NA,,131.474,BOUNCE,2010.11.23 17:00,0,,0,,0,,0,NA,NewYork,NA,,NA,,B-ZE-BO,B-ZB-BR,S-ZC-PE,B-ZO-BO,,,,,,,S-ZB-BR,B-ZC-BR,S-ZF-BR,B-ZF-BO,B-ZO-UN,S-ZC-BR,S-ZG-BR,S-ZF-BR,S-ZF-BR,S-ZH-BR
6,2010.11.24 00:00,GBPJPY,60,86400,SELL,ZB,1,134.174,132.613,1561.0,133.356,130.830,2526.0,161.819,52.40,743.0,368.4,133.356,132.613,130.087,BREAK,2010.11.30 13:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2010.11.30 18:00,NA,,134.917,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,131.870,BREAK,2010.11.24 00:00,0,,0,,0,,0,NA,Asia,BOUNCE,2010.11.24 16:00,NA,,134.099,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,B-ZF-UN,B-ZE-BO,B-ZB-BR,S-ZC-PE,B-ZO-BO,,,,,,B-ZC-BR,S-ZF-BR,B-ZF-BO,B-ZO-UN,S-ZC-BR,S-ZG-BR,S-ZF-BR,S-ZF-BR,S-ZH-BR,S-ZF-BR
7,2010.11.26 00:00,GBPJPY,60,86400,BUY,ZC,1,131.980,130.834,1146.0,132.011,131.338,673.0,58.726,43.98,642.0,270.5,131.980,131.338,132.653,BREAK,2010.12.08 15:00,0,,0,,0,,0,NA,NewYork,UNTOUCHED,,NA,,130.192,BREAK,2010.11.30 13:00,0,,0,,0,,0,NA,NewYork,BOUNCE,2010.11.30 18:00,NA,,132.622,BREAK,2010.12.08 15:00,0,,0,,0,,0,NA,NewYork,UNTOUCHED,,NA,,130.696,BREAK,2010.11.30 07:00,0,,0,,0,,0,NA,London,BREAK,2010.11.30 16:00,BOUNCE,2010.11.30 18:00,S-ZB-BR,B-ZF-UN,B-ZE-BO,B-ZB-BR,S-ZC-PE,B-ZO-BO,,,,,S-ZF-BR,B-ZF-BO,B-ZO-UN,S-ZC-BR,S-ZG-BR,S-ZF-BR,S-ZF-BR,S-ZH-BR,S-ZF-BR,S-ZB-BR
8,2010.12.01 00:00,GBPJPY,60,86400,SELL,ZF,1,131.352,130.852,500.0,131.245,129.328,1917.0,383.400,21.40,393.0,118.0,131.245,130.852,128.935,BREAK,2010.12.22 12:00,0,,0,,0,,0,NA,London,BREAK,2010.12.22 17:00,BREAK,2010.12.23 11:00,131.745,BREAK,2010.12.07 23:00,0,,0,,0,,0,NA,Other,BREAK,2010.12.08 13:00,BREAK,2010.12.08 15:00,130.459,BREAK,2010.12.01 00:00,0,,0,,0,,0,NA,Asia,BREAK,2010.12.01 03:00,BREAK,2010.12.03 16:00,131.638,BOUNCE,2010.12.02 12:00,1,2010.12.02 18:00,1,2010.12.02 18:00,0,,2,6h,London,NA,,NA,,B-ZC-BR,S-ZB-BR,B-ZF-UN,B-ZE-BO,B-ZB-BR,S-ZC-PE,B-ZO-BO,,,,B-ZF-BO,B-ZO-UN,S-ZC-BR,S-ZG-BR,S-ZF-BR,S-ZF-BR,S-ZH-BR,S-ZF-BR,S-ZB-BR,S-ZB-BR
9,2010.12.02 00:00,GBPJPY,60,86400,BUY,ZF,0,131.245,129.328,1917.0,131.573,129.908,1665.0,86.854,30.26,1337.0,452.4,131.245,129.908,132.910,BOUNCE,2010.12.08 17:00,1,2010.12.17 18:00,1,2010.12.22 17:00,1,2010.12.23 11:00,3,2w 0d,NewYork,NA,,NA,,127.991,BREAK,2010.12.23 11:00,0,,0,,0,,0,NA,London,BREAK,2010.12.28 17:00,UNTOUCHED,,132.582,BOUNCE,2010.12.08 14:00,1,2010.12.22 17:00,1,2010.12.23 11:00,0,,2,2w 0d,NewYork,NA,,NA,,128.571,BREAK,2010.12.22 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2010.12.28 12:00,BOUNCE,2011.01.04 10:00,S-ZF-BR,B-ZC-BR,S-ZB-BR,B-ZF-UN,B-ZE-BO,B-ZB-BR,S-ZC-PE,B-ZO-BO,,,B-ZO-UN,S-ZC-BR,S-ZG-BR,S-ZF-BR,S-ZF-BR,S-ZH-BR,S-ZF-BR,S-ZB-BR,S-ZB-BR,S-ZC-UN
10,2010.12.03 00:00,GBPJPY,60,86400,BUY,ZO,0,131.573,129.908,1665.0,131.731,130.178,1553.0,93.273,16.22,1395.0,392.9,131.573,130.178,133.126,UNTOUCHED,,0,,0,,0,,0,NA,Other,NA,,NA,,128.513,BREAK,2010.12.22 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2010.12.28 13:00,BOUNCE,2011.01.04 07:00,132.968,BOUNCE,2010.12.08 17:00,1,2010.12.22 17:00,1,2010.12.22 17:00,0,,2,2w 0d,NewYork,NA,,NA,,128.783,BREAK,2010.12.22 17:00,0,,0,,0,,0,NA,NewYork,BREAK,2010.12.28 12:00,BREAK,2010.12.30 14:00,B-ZF-BO,S-ZF-BR,B-ZC-BR,S-ZB-BR,B-ZF-UN,B-ZE-BO,B-ZB-BR,S-ZC-PE,B-ZO-BO,,S-ZC-BR,S-ZG-BR,S-ZF-BR,S-ZF-BR,S-ZH-BR,S-ZF-BR,S-ZB-BR,S-ZB-BR,S-ZC-UN,S-ZF-UN
